選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year
藤田　一也,楽天,0.2,55,38,35,7,0,4,0,1,0,5,2,2,0.222,0.229,0.451,0.68,0.71,2020
渡辺　勝,中日,0.2,19,16,15,3,0,0,0,1,0,6,0,0,0.25,0.2,0.45,1.44,1.6,2020
髙橋　大樹,広島,0.2,14,16,15,3,0,0,0,1,0,5,0,0,0.25,0.2,0.45,1.46,1.62,2020
松本　友,ヤクルト,0.2,9,11,10,2,0,0,0,1,0,3,0,1,0.273,0.3,0.573,1.43,1.35,2020
山田　遥楓,西武,0.2,8,5,5,1,0,0,0,0,0,1,0,0,0.2,0.2,0.4,0.77,0.88,2020
清水　優心,日本ハム,0.193,69,157,135,26,3,16,0,7,1,37,12,5,0.234,0.311,0.546,1.78,1.97,2020
北條　史也,阪神,0.192,40,112,99,19,2,7,2,9,1,23,3,2,0.266,0.293,0.559,2.45,2.55,2020
釜元　豪,ソフトバンク,0.192,32,29,26,5,0,2,3,3,0,10,0,1,0.276,0.192,0.468,1.97,2.11,2020
川瀬　晃,ソフトバンク,0.191,70,164,141,27,0,10,2,11,1,26,10,0,0.253,0.248,0.501,1.99,2.1,2020
清宮　幸太郎,日本ハム,0.19,96,263,226,43,7,22,2,33,3,59,0,6,0.3,0.323,0.623,3.2,3.39,2020
淺間　大基,日本ハム,0.19,42,63,58,11,0,1,0,3,0,21,2,1,0.23,0.224,0.454,1.16,1.23,2020
髙城　俊人,DeNA,0.19,23,46,42,8,3,5,0,2,1,22,1,1,0.244,0.405,0.649,2.9,3.2,2020
メヒア,広島,0.188,37,85,80,15,2,4,1,5,0,21,0,3,0.235,0.288,0.523,1.66,1.81,2020
下水流　昂,楽天,0.188,20,35,32,6,1,5,0,2,1,11,0,0,0.257,0.344,0.601,2.99,3.19,2020
西浦　颯大,オリックス,0.187,49,97,91,17,2,4,3,5,0,21,1,1,0.229,0.264,0.493,1.54,1.74,2020
安部　友裕,広島,0.184,26,44,38,7,0,2,0,4,0,17,2,1,0.262,0.263,0.525,1.51,1.53,2020
柘植　世那,西武,0.184,17,43,38,7,2,5,1,4,0,14,1,2,0.262,0.342,0.604,2.37,2.64,2020
武田　健吾,中日,0.182,84,64,55,10,0,2,1,5,0,13,3,2,0.246,0.218,0.464,1.31,1.55,2020
羽月　隆太郎,広島,0.182,17,40,33,6,0,4,0,2,0,7,5,0,0.229,0.273,0.501,1.1,1.2,2020
上林　誠知,ソフトバンク,0.181,69,178,160,29,6,20,8,11,4,39,2,1,0.25,0.331,0.581,2.78,3.04,2020
炭谷　銀仁朗,巨人,0.18,56,114,100,18,1,7,0,8,2,23,3,3,0.252,0.23,0.482,1.46,1.64,2020
石井　一成,日本ハム,0.179,59,104,95,17,0,3,1,3,0,13,5,1,0.202,0.242,0.444,1.06,1.22,2020
宇佐見　真吾,日本ハム,0.178,80,187,169,30,3,15,0,8,0,45,9,5,0.213,0.237,0.45,0.89,1.12,2020
島田　海吏,阪神,0.176,43,21,17,3,0,1,3,2,1,4,1,0,0.3,0.176,0.476,3.1,3.1,2020
中村　悠平,ヤクルト,0.175,29,92,80,14,0,3,0,9,0,14,2,2,0.256,0.2,0.456,1.18,1.44,2020
高木　渉,西武,0.175,12,40,40,7,2,5,0,0,0,8,0,2,0.175,0.4,0.575,1.61,1.83,2020
石原　彪,楽天,0.174,18,24,23,4,0,1,0,0,0,13,1,0,0.174,0.217,0.391,0.54,0.61,2020
内田　靖人,楽天,0.172,38,109,93,16,5,18,1,14,1,31,0,5,0.284,0.366,0.65,2.91,3.25,2020
上本　博紀,阪神,0.171,25,51,41,7,0,4,2,4,0,11,5,2,0.239,0.244,0.483,0.93,1.18,2020
バレンティン,ソフトバンク,0.168,60,218,191,32,9,22,0,25,0,59,0,8,0.261,0.346,0.607,2.4,2.71,2020
足立　祐一,楽天,0.167,42,66,60,10,1,3,0,6,0,15,0,2,0.242,0.267,0.509,1.57,1.76,2020
ウレーニャ,巨人,0.167,11,20,18,3,0,0,0,2,0,8,0,0,0.25,0.167,0.417,1.14,1.39,2020
山﨑　幹史,楽天,0.167,20,16,12,2,0,1,1,1,0,2,2,0,0.214,0.25,0.464,2.0,2.64,2020
板山　祐太郎,阪神,0.167,5,14,12,2,0,0,1,2,0,3,0,0,0.286,0.167,0.452,2.29,2.54,2020
三ツ俣　大樹,中日,0.167,8,6,6,1,0,0,0,0,0,2,0,0,0.167,0.167,0.333,0.01,0.16,2020
水口　大地,西武,0.167,7,6,6,1,0,0,1,0,0,2,0,0,0.167,0.167,0.333,0.99,1.13,2020
荒木　貴裕,ヤクルト,0.164,63,84,73,12,1,7,0,6,1,18,3,3,0.235,0.247,0.481,1.23,1.49,2020
三森　大貴,ソフトバンク,0.163,24,46,43,7,0,2,1,1,1,17,1,0,0.2,0.209,0.409,0.69,0.81,2020
西村　凌,オリックス,0.161,29,76,62,10,1,3,2,9,0,12,5,0,0.268,0.242,0.51,1.9,2.1,2020
柿沼　友哉,ロッテ,0.16,56,129,106,17,0,9,0,5,3,31,15,2,0.219,0.17,0.389,0.64,0.77,2020
廣澤　伸哉,オリックス,0.158,23,22,19,3,0,0,0,0,0,7,3,0,0.158,0.158,0.316,0.05,0.17,2020
下妻　貴寛,楽天,0.156,43,90,77,12,1,9,0,1,0,26,11,0,0.165,0.247,0.411,0.83,1.02,2020
郡司　裕也,中日,0.156,30,76,64,10,0,4,0,9,1,19,1,1,0.267,0.203,0.47,1.64,1.89,2020
川越　誠司,西武,0.156,48,74,64,10,2,5,0,9,0,24,1,0,0.26,0.281,0.542,2.4,2.69,2020
福留　孝介,阪神,0.154,43,92,78,12,1,12,0,11,0,31,0,4,0.25,0.218,0.468,1.14,1.69,2020
楠本　泰史,DeNA,0.154,28,29,26,4,1,1,0,2,1,7,0,0,0.241,0.346,0.588,2.75,2.9,2020
愛斗,西武,0.154,7,14,13,2,0,3,0,0,0,5,0,2,0.143,0.154,0.297,-1.48,-0.77,2020
植田　海,阪神,0.153,74,83,59,9,0,3,9,14,4,22,6,0,0.351,0.186,0.537,2.92,3.09,2020
髙山　俊,阪神,0.152,42,52,46,7,0,3,1,3,1,10,1,0,0.216,0.217,0.433,1.37,1.66,2020
小島　脩平,オリックス,0.15,13,20,20,3,0,0,0,0,0,9,0,1,0.15,0.25,0.4,-0.03,-0.05,2020
田代　将太郎,ヤクルト,0.149,46,53,47,7,0,2,1,5,0,16,1,0,0.231,0.213,0.444,1.18,1.37,2020
中川　圭太,オリックス,0.146,45,155,144,21,2,13,3,9,0,25,1,5,0.195,0.208,0.403,0.4,0.67,2020
岡　大海,ロッテ,0.143,62,64,56,8,0,2,7,7,0,18,1,1,0.238,0.143,0.381,0.69,0.96,2020
蝦名　達夫,DeNA,0.143,17,24,21,3,1,1,0,2,1,8,0,1,0.25,0.333,0.583,2.06,2.32,2020
石川　亮,日本ハム,0.143,17,22,21,3,0,1,0,0,0,8,1,0,0.143,0.19,0.333,0.01,0.11,2020
黒川　史陽,楽天,0.143,10,17,14,2,0,2,0,1,1,6,0,1,0.235,0.143,0.378,0.23,1.06,2020
正隨　優弥,広島,0.143,7,8,7,1,1,1,0,1,0,1,0,1,0.25,0.571,0.821,2.78,3.32,2020
樋口　龍之介,日本ハム,0.14,25,64,50,7,1,1,0,9,1,15,4,2,0.283,0.2,0.483,1.53,1.8,2020
桑原　将志,DeNA,0.139,34,42,36,5,1,2,0,3,1,11,1,2,0.22,0.222,0.442,0.71,1.23,2020
鳥谷　敬,ロッテ,0.139,42,39,36,5,0,6,0,1,2,8,0,0,0.205,0.194,0.4,0.5,0.67,2020
加藤　匠馬,中日,0.135,29,43,37,5,0,1,0,1,0,8,5,1,0.158,0.162,0.32,-0.15,-0.1,2020
川端　慎吾,ヤクルト,0.128,39,42,39,5,0,2,0,3,0,4,0,1,0.19,0.128,0.319,-0.19,0.05,2020
上田　剛史,ヤクルト,0.125,53,61,56,7,0,2,5,2,0,15,2,3,0.153,0.143,0.295,-0.26,0.05,2020
三好　匠,広島,0.125,62,29,24,3,0,2,0,2,0,5,2,0,0.185,0.125,0.31,0.21,0.79,2020
和田　恋,楽天,0.125,7,17,16,2,0,1,0,1,0,4,0,2,0.176,0.188,0.364,-0.86,-0.79,2020
俊介,阪神,0.125,9,8,8,1,0,0,0,0,0,2,0,0,0.125,0.125,0.25,-1.85,-1.59,2020
林　晃汰,広島,0.125,4,8,8,1,0,0,0,0,0,5,0,1,0.125,0.25,0.375,-1.04,-1.08,2020
石垣　雅海,中日,0.121,25,34,33,4,1,1,0,1,0,12,0,0,0.147,0.212,0.359,0.2,0.53,2020
後藤　駿太,オリックス,0.12,23,62,50,6,0,1,2,8,0,17,4,0,0.241,0.12,0.361,0.94,1.2,2020
宜保　翔,オリックス,0.118,10,18,17,2,0,2,0,0,0,7,1,0,0.118,0.176,0.294,-0.35,-0.25,2020
吉田　大成,ヤクルト,0.111,8,11,9,1,0,1,0,1,0,2,1,1,0.2,0.222,0.422,-0.03,-0.03,2020
戸川　大輔,西武,0.111,4,9,9,1,0,0,0,0,0,0,0,0,0.111,0.111,0.222,-0.97,-0.74,2020
岡田　雅利,西武,0.107,29,65,56,6,0,3,0,1,1,7,7,4,0.138,0.125,0.263,-0.95,-0.82,2020
井野　卓,ヤクルト,0.105,32,22,19,2,0,4,0,1,0,6,2,1,0.15,0.211,0.361,-0.15,0.01,2020
吉川　大幾,巨人,0.1,30,12,10,1,0,0,2,1,0,2,1,0,0.182,0.1,0.282,-0.09,0.22,2020
熊代　聖人,西武,0.1,38,11,10,1,0,0,2,1,0,3,0,0,0.182,0.1,0.282,0.81,1.11,2020
髙部　瑛斗,ロッテ,0.1,5,11,10,1,0,0,0,0,0,4,1,0,0.1,0.1,0.2,-1.02,-0.81,2020
嶋　基宏,ヤクルト,0.098,20,45,41,4,0,4,0,3,0,19,1,1,0.159,0.146,0.305,-0.42,-0.24,2020
西田　哲朗,ソフトバンク,0.091,36,11,11,1,0,1,2,0,0,4,0,0,0.091,0.091,0.182,-1.29,-0.96,2020
荒木　郁也,阪神,0.091,16,11,11,1,0,0,2,0,0,4,0,0,0.091,0.091,0.182,-1.29,-0.96,2020
井上　広大,阪神,0.091,6,11,11,1,0,1,0,0,0,5,0,0,0.091,0.182,0.273,-0.69,-0.59,2020
福田　光輝,ロッテ,0.087,15,26,23,2,0,0,0,3,0,8,0,0,0.192,0.13,0.323,0.11,0.26,2020
根尾　昂,中日,0.087,9,25,23,2,0,0,0,2,0,7,0,0,0.16,0.087,0.247,-0.66,-0.35,2020
長岡　秀樹,ヤクルト,0.083,6,13,12,1,0,0,0,0,0,3,1,1,0.083,0.083,0.167,-1.9,-1.74,2020
茶谷　健太,ロッテ,0.063,31,17,16,1,0,0,1,0,0,6,1,0,0.063,0.063,0.125,-1.39,-1.15,2020
小林　誠司,巨人,0.056,10,21,18,1,0,0,0,0,2,4,1,0,0.15,0.056,0.206,-0.83,-0.51,2020
古賀　優大,ヤクルト,0.048,27,46,42,2,0,1,0,0,2,4,1,4,0.089,0.048,0.137,-2.16,-1.77,2020
江越　大賀,阪神,0.0,45,13,10,0,0,1,3,2,0,6,0,0,0.154,0.0,0.154,-0.45,0.72,2020
湯浅　大,巨人,0.0,13,9,7,0,0,0,2,1,0,3,1,0,0.125,0.0,0.125,-0.05,0.3,2020
香月　一也,巨人,0.0,8,9,9,0,0,0,0,0,0,2,0,1,0.0,0.0,0.0,-3.37,-3.24,2020
堀内　謙伍,楽天,0.0,10,8,7,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,-2.33,-2.09,2020
山下　斐紹,楽天,0.0,8,8,7,0,0,0,0,1,0,3,0,0,0.125,0.0,0.125,-1.62,-1.2,2020
勝俣　翔貴,オリックス,0.0,5,8,8,0,0,0,0,0,0,8,0,0,0.0,0.0,0.0,-2.92,-2.63,2020
郡　拓也,日本ハム,0.0,9,7,6,0,0,0,0,1,0,1,0,0,0.143,0.0,0.143,-1.36,-0.95,2020
江村　直也,ロッテ,0.0,5,6,6,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.74,-2.48,2020
小園　海斗,広島,0.0,3,6,6,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.74,-2.48,2020
石原　慶幸,広島,0.0,4,5,5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.74,-2.48,2020
海野　隆司,ソフトバンク,0.0,5,4,4,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,-2.81,-2.57,2020
中村　奨成,広島,0.0,4,4,4,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.75,-2.5,2020
太田　賢吾,ヤクルト,0.0,4,4,4,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,-4.0,-4.0,2020
岸　潤一郎,西武,0.0,5,3,2,0,0,0,0,1,0,1,0,0,0.333,0.0,0.333,-2.15,-1.53,2020
桒原　樹,広島,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.7,-2.43,2020
山本　祐大,DeNA,0.0,2,3,3,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.77,-2.52,2020
村林　一輝,楽天,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.7,-2.43,2020
白濱　裕太,広島,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.7,-2.43,2020
山崎　勝己,オリックス,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-2.7,-2.43,2020
吉田　裕太,ロッテ,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.12,1.08,2020
細川　亨,ロッテ,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.92,-2.7,2020
加藤　脩平,巨人,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-2.92,-2.7,2020
白崎　浩之,オリックス,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020
細谷　圭,ロッテ,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020
