選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
石原　慶幸,広島,0.263,122.0,408.0,369.0,97.0,8.0,41.0,4.0,29.0,3.0,81.0,6.0,10.0,0.321,0.379,0.7,3.95,3.86,2010.0,5500,捕手,9,31,1979/09/07,177cm,82kg,A型,右右,岐阜,False
エドガー,巨人,0.263,100.0,327.0,289.0,76.0,12.0,44.0,2.0,34.0,1.0,67.0,2.0,7.0,0.342,0.457,0.798,5.29,5.19,2010.0,4650,内野手,1,32,1978/06/14,182cm,82kg,不明,右右,アメリカ,True
堂上　直倫,中日,0.263,82.0,301.0,259.0,68.0,5.0,30.0,0.0,25.0,2.0,35.0,14.0,11.0,0.331,0.375,0.706,3.85,3.74,2010.0,700,内野手,4,22,1988/09/23,182cm,80kg,O型,右右,愛知,False
里崎　智也,ロッテ,0.263,78.0,295.0,247.0,65.0,10.0,29.0,1.0,40.0,5.0,91.0,2.0,8.0,0.375,0.425,0.801,5.59,5.58,2010.0,13000,捕手,12,34,1976/05/20,175cm,88kg,A型,右右,徳島,False
嶋　重宣,広島,0.262,123.0,377.0,343.0,90.0,14.0,46.0,0.0,25.0,6.0,53.0,0.0,7.0,0.321,0.446,0.767,4.88,4.89,2010.0,4500,外野手,16,34,1976/06/16,181cm,95kg,A型,左左,埼玉,False
二岡　智宏,日本ハム,0.262,103.0,355.0,328.0,86.0,7.0,47.0,0.0,18.0,1.0,59.0,5.0,8.0,0.3,0.372,0.672,3.69,3.71,2010.0,8000,内野手,12,34,1976/04/29,180cm,81kg,O型,右右,広島,False
浅村　栄斗,西武,0.262,30.0,55.0,42.0,11.0,2.0,9.0,2.0,8.0,3.0,8.0,1.0,2.0,0.407,0.476,0.884,6.81,6.99,2010.0,600,内野手,2,20,1990/11/12,181cm,78kg,O型,右右,大阪,False
サブロー,ロッテ,0.261,125.0,513.0,452.0,118.0,19.0,71.0,2.0,56.0,2.0,118.0,2.0,14.0,0.344,0.429,0.774,5.00,5.01,2010.0,13000,外野手,16,34,1976/06/01,181cm,85kg,B型,右右,岡山,False
ペタジーニ,ソフトバンク,0.261,81.0,307.0,264.0,69.0,10.0,41.0,0.0,39.0,0.0,72.0,0.0,12.0,0.352,0.42,0.772,4.84,4.93,2010.0,4000,内野手,7,39,1971/06/02,186cm,84kg,不明,左左,ベネズエラ,True
金子　誠,日本ハム,0.261,77.0,291.0,264.0,69.0,5.0,34.0,2.0,12.0,0.0,60.0,15.0,7.0,0.293,0.356,0.65,3.16,3.10,2010.0,13500,内野手,17,35,1975/11/08,185cm,84kg,B型,右右,千葉,False
井端　弘和,中日,0.261,53.0,212.0,180.0,47.0,0.0,16.0,0.0,21.0,3.0,28.0,6.0,13.0,0.345,0.294,0.639,2.94,2.96,2010.0,30000,内野手,13,35,1975/05/12,173cm,75kg,B型,右右,神奈川,False
田口　壮,オリックス,0.261,53.0,131.0,119.0,31.0,3.0,10.0,1.0,7.0,1.0,28.0,2.0,4.0,0.302,0.387,0.689,3.76,3.86,2010.0,8000,外野手,11,41,1969/07/02,177cm,77kg,B型,右右,兵庫,False
大島　裕行,西武,0.261,51.0,121.0,115.0,30.0,2.0,11.0,0.0,2.0,0.0,26.0,2.0,3.0,0.269,0.348,0.617,2.89,3.02,2010.0,1000,外野手,11,29,1981/06/15,180cm,85kg,O型,左左,埼玉,False
福田　秀平,ソフトバンク,0.261,44.0,29.0,23.0,6.0,0.0,3.0,3.0,2.0,0.0,8.0,4.0,0.0,0.32,0.348,0.668,4.41,4.15,2010.0,700,内野手,4,21,1989/02/10,181cm,74kg,AB型,右左,神奈川,False
星　秀和,西武,0.261,33.0,27.0,23.0,6.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,0.32,0.304,0.624,3.81,3.68,2010.0,560,内野手,6,24,1986/11/10,180cm,92kg,A型,右左,群馬,False
大松　尚逸,ロッテ,0.26,142.0,603.0,534.0,139.0,16.0,68.0,0.0,56.0,9.0,99.0,1.0,16.0,0.339,0.403,0.741,4.58,4.56,2010.0,7000,外野手,6,28,1982/06/16,184cm,90kg,B型,左左,石川,False
岩本　貴裕,広島,0.259,61.0,220.0,212.0,55.0,14.0,36.0,0.0,6.0,0.0,57.0,1.0,4.0,0.279,0.5,0.779,4.55,4.66,2010.0,1400,外野手,2,24,1986/04/18,182cm,90kg,A型,左左,広島,False
大島　洋平,中日,0.258,104.0,374.0,314.0,81.0,0.0,17.0,8.0,29.0,2.0,52.0,27.0,2.0,0.323,0.315,0.638,3.58,3.55,2010.0,1200,外野手,1,25,1985/11/09,176cm,74kg,A型,左左,愛知,False
紺田　敏正,日本ハム,0.258,55.0,76.0,66.0,17.0,1.0,5.0,6.0,7.0,0.0,18.0,2.0,1.0,0.324,0.364,0.688,4.19,4.26,2010.0,1900,外野手,8,30,1980/08/12,185cm,77kg,A型,右左,富山,False
村田　修一,横浜,0.257,144.0,617.0,565.0,145.0,26.0,88.0,0.0,45.0,4.0,124.0,0.0,19.0,0.314,0.448,0.762,4.60,4.59,2010.0,26000,内野手,8,30,1980/12/28,177cm,88kg,AB型,右右,福岡,False
草野　大輔,楽天,0.257,111.0,378.0,346.0,89.0,5.0,48.0,0.0,23.0,6.0,43.0,1.0,7.0,0.313,0.379,0.692,3.91,3.84,2010.0,5800,内野手,5,34,1976/12/04,170cm,78kg,B型,右左,宮崎,False
カラバイヨ,オリックス,0.257,36.0,125.0,113.0,29.0,7.0,18.0,0.0,11.0,1.0,46.0,0.0,0.0,0.328,0.478,0.806,5.81,5.79,2010.0,500,外野手,1,27,1983/10/21,187cm,105kg,不明,右右,ベネズエラ,True
ラロッカ,オリックス,0.256,42.0,158.0,133.0,34.0,7.0,21.0,0.0,15.0,9.0,18.0,0.0,3.0,0.367,0.474,0.841,6.05,6.07,2010.0,3700,内野手,7,38,1972/11/10,181cm,81kg,不明,右右,アメリカ,True
阿部　真宏,西武,0.256,64.0,157.0,125.0,32.0,1.0,10.0,0.0,21.0,2.0,14.0,9.0,5.0,0.372,0.344,0.716,4.31,4.18,2010.0,3300,内野手,10,32,1978/05/12,182cm,80kg,B型,右右,神奈川,False
関本　賢太郎,阪神,0.256,79.0,98.0,78.0,20.0,3.0,12.0,1.0,15.0,2.0,24.0,3.0,2.0,0.389,0.462,0.851,6.31,6.17,2010.0,9000,内野手,14,32,1978/08/26,186cm,93kg,O型,右右,奈良,False
森岡　良介,ヤクルト,0.256,21.0,56.0,43.0,11.0,0.0,5.0,0.0,4.0,1.0,8.0,8.0,0.0,0.333,0.326,0.659,3.71,3.54,2010.0,1150,内野手,8,26,1984/07/15,172cm,72kg,A型,右左,大阪,False
山本　芳彦,広島,0.256,39.0,46.0,43.0,11.0,0.0,2.0,0.0,1.0,0.0,15.0,1.0,0.0,0.267,0.279,0.546,2.55,2.76,2010.0,600,内野手,9,27,1983/11/06,186cm,86kg,B型,右右,和歌山,False
長谷川　勇也,ソフトバンク,0.255,134.0,519.0,443.0,113.0,3.0,32.0,14.0,51.0,12.0,97.0,10.0,8.0,0.346,0.314,0.66,4.11,4.09,2010.0,4200,外野手,4,26,1984/12/22,178cm,83kg,AB型,右左,山形,False
松田　宣浩,ソフトバンク,0.255,113.0,458.0,424.0,108.0,19.0,71.0,17.0,14.0,6.0,90.0,8.0,7.0,0.284,0.45,0.735,4.45,4.56,2010.0,3600,内野手,5,27,1983/05/17,179cm,86kg,B型,右右,滋賀,False
桜井　広大,阪神,0.255,89.0,272.0,243.0,62.0,9.0,30.0,1.0,23.0,4.0,50.0,0.0,5.0,0.327,0.403,0.73,4.66,4.75,2010.0,3500,外野手,9,27,1983/07/01,181cm,94kg,O型,右右,滋賀,False
藤川　俊介,阪神,0.255,124.0,183.0,161.0,41.0,1.0,10.0,5.0,9.0,0.0,32.0,13.0,2.0,0.294,0.373,0.667,3.67,3.42,2010.0,1000,外野手,1,23,1987/08/17,177cm,72kg,A型,右右,福岡,False
桧山　進次郎,阪神,0.254,72.0,71.0,67.0,17.0,1.0,12.0,0.0,3.0,1.0,18.0,0.0,0.0,0.296,0.373,0.669,4.07,3.97,2010.0,4200,外野手,19,41,1969/07/01,177cm,78kg,B型,右左,京都,False
スレッジ,横浜,0.252,129.0,533.0,469.0,118.0,28.0,78.0,0.0,60.0,4.0,136.0,0.0,10.0,0.341,0.488,0.83,5.77,5.73,2010.0,18000,外野手,3,33,1977/03/18,183cm,86kg,不明,左左,アメリカ,True
末永　真史,広島,0.25,21.0,66.0,60.0,15.0,0.0,2.0,3.0,5.0,0.0,20.0,1.0,1.0,0.308,0.317,0.624,3.36,3.30,2010.0,1300,外野手,11,29,1981/06/08,175cm,78kg,O型,左左,佐賀,False
江川　智晃,ソフトバンク,0.25,20.0,47.0,44.0,11.0,0.0,8.0,0.0,1.0,0.0,18.0,1.0,0.0,0.261,0.432,0.693,3.57,3.51,2010.0,850,外野手,6,24,1986/10/31,180cm,78kg,B型,右右,三重,False
早坂　圭介,ロッテ,0.25,16.0,29.0,24.0,6.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,0.308,0.25,0.558,2.32,2.36,2010.0,1500,内野手,8,26,1984/06/19,176cm,63kg,O型,右両,神奈川,False
野田　浩輔,西武,0.25,5.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.5,0.75,4.58,3.96,2010.0,1000,捕手,10,33,1977/12/04,180cm,90kg,A型,右右,熊本,False
小宮山　慎二,阪神,0.25,10.0,5.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4,0.5,0.9,3.22,2.77,2010.0,600,捕手,7,25,1985/11/26,178cm,80kg,A型,右右,神奈川,False
西川　明,中日,0.25,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.4,0.25,0.65,4.86,4.95,2010.0,760,内野手,4,26,1984/04/02,175cm,72kg,O型,右左,三重,False
前田　章宏,中日,0.25,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.75,4.62,3.96,2010.0,700,捕手,9,27,1983/06/19,184cm,91kg,O型,右右,愛知,False
辻　俊哉,オリックス,0.25,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,0.5,-0.95,-1.01,2010.0,1500,捕手,9,31,1979/07/14,178cm,82kg,A型,右右,山梨,False
清水　誉,阪神,0.25,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,1.89,1.89,2010.0,1000,捕手,4,26,1984/04/23,178cm,76kg,A型,右右,兵庫,False
佐藤　友亮,西武,0.249,98.0,199.0,173.0,43.0,2.0,16.0,5.0,12.0,2.0,26.0,10.0,3.0,0.302,0.324,0.625,2.98,3.10,2010.0,3500,外野手,10,32,1978/06/13,178cm,85kg,O型,右右,神奈川,False
堂上　剛裕,中日,0.247,58.0,104.0,97.0,24.0,2.0,17.0,0.0,4.0,0.0,18.0,2.0,2.0,0.275,0.361,0.635,3.18,3.20,2010.0,900,外野手,7,25,1985/05/27,181cm,84kg,O型,右左,愛知,False
福地　寿樹,ヤクルト,0.246,98.0,225.0,203.0,50.0,1.0,11.0,23.0,10.0,8.0,46.0,4.0,2.0,0.308,0.315,0.623,3.84,3.78,2010.0,9000,外野手,17,35,1975/12/17,184cm,85kg,O型,右両,佐賀,False
フィオ,広島,0.246,44.0,151.0,126.0,31.0,2.0,15.0,2.0,19.0,3.0,37.0,2.0,3.0,0.356,0.325,0.681,4.35,4.41,2010.0,4000,外野手,1,27,1983/04/14,185cm,86kg,不明,右左,アメリカ,True
橋本　将,横浜,0.246,43.0,148.0,134.0,33.0,2.0,13.0,0.0,13.0,1.0,40.0,0.0,3.0,0.318,0.328,0.646,3.58,3.47,2010.0,7500,捕手,16,34,1976/05/01,179cm,88kg,A型,右左,愛媛,False
天谷　宗一郎,広島,0.245,123.0,382.0,335.0,82.0,6.0,35.0,18.0,37.0,6.0,72.0,1.0,3.0,0.328,0.343,0.671,4.03,4.15,2010.0,2800,外野手,9,27,1983/11/08,178cm,83kg,O型,左左,福井,False
デントナ,ヤクルト,0.245,99.0,333.0,294.0,72.0,15.0,50.0,0.0,32.0,1.0,99.0,0.0,9.0,0.315,0.456,0.771,4.71,4.92,2010.0,8000,内野手,2,28,1982/05/12,188cm,102kg,不明,右右,アメリカ,True
陽　岱鋼,日本ハム,0.245,109.0,281.0,253.0,62.0,2.0,31.0,8.0,12.0,4.0,70.0,10.0,4.0,0.288,0.34,0.628,3.33,3.32,2010.0,1100,内野手,5,23,1987/01/17,182cm,83kg,A型,右右,台湾,True
谷繁　元信,中日,0.244,110.0,367.0,308.0,75.0,7.0,32.0,0.0,42.0,5.0,81.0,11.0,5.0,0.343,0.36,0.703,4.34,4.30,2010.0,16000,捕手,22,40,1970/12/21,177cm,81kg,A型,右右,広島,False
古城　茂幸,巨人,0.244,67.0,96.0,82.0,20.0,2.0,7.0,2.0,10.0,3.0,17.0,1.0,3.0,0.347,0.329,0.677,3.86,3.90,2010.0,3500,内野手,13,34,1976/01/12,174cm,77kg,B型,右左,千葉,False
今浪　隆博,日本ハム,0.244,29.0,50.0,45.0,11.0,0.0,3.0,0.0,3.0,0.0,11.0,2.0,1.0,0.292,0.267,0.558,2.43,2.41,2010.0,730,内野手,4,26,1984/07/06,171cm,75kg,A型,右左,福岡,False
高橋　信二,日本ハム,0.242,70.0,272.0,244.0,59.0,3.0,31.0,0.0,23.0,5.0,34.0,0.0,4.0,0.32,0.303,0.623,3.51,3.52,2010.0,12000,捕手,14,32,1978/08/07,182cm,86kg,A型,右右,岡山,False
大崎　雄太朗,西武,0.242,28.0,67.0,62.0,15.0,1.0,4.0,0.0,2.0,2.0,12.0,1.0,0.0,0.288,0.387,0.675,4.02,3.84,2010.0,1400,外野手,4,26,1984/10/18,169cm,76kg,O型,右左,茨城,False
平石　洋介,楽天,0.242,28.0,38.0,33.0,8.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.342,0.333,0.675,4.57,4.30,2010.0,1020,外野手,6,30,1980/04/23,175cm,75kg,A型,左左,大分,False
ブラウン,西武,0.241,118.0,479.0,424.0,102.0,21.0,76.0,2.0,49.0,2.0,101.0,0.0,11.0,0.319,0.436,0.756,4.59,4.71,2010.0,4600,外野手,1,32,1978/03/27,183cm,98kg,不明,右左,アメリカ,True
金本　知憲,阪神,0.241,144.0,396.0,353.0,85.0,16.0,45.0,1.0,39.0,3.0,90.0,0.0,3.0,0.321,0.411,0.731,4.74,4.82,2010.0,45000,外野手,19,42,1968/04/03,180cm,89kg,O型,右左,広島,False
山崎　武司,楽天,0.239,141.0,598.0,540.0,129.0,28.0,93.0,1.0,45.0,7.0,147.0,0.0,10.0,0.303,0.446,0.749,4.61,4.76,2010.0,25000,内野手,24,42,1968/11/07,182cm,100kg,A型,右右,愛知,False
谷　佳知,巨人,0.239,84.0,195.0,176.0,42.0,2.0,10.0,2.0,13.0,1.0,32.0,4.0,4.0,0.293,0.307,0.6,2.72,2.77,2010.0,24000,外野手,14,37,1973/02/09,173cm,77kg,O型,右右,大阪,False
鶴岡　慎也,日本ハム,0.236,105.0,284.0,254.0,60.0,3.0,26.0,0.0,4.0,1.0,32.0,22.0,6.0,0.248,0.319,0.567,2.24,2.29,2010.0,4500,捕手,8,29,1981/04/11,176cm,77kg,A型,右右,鹿児島,False
大引　啓次,オリックス,0.236,85.0,260.0,216.0,51.0,2.0,23.0,0.0,25.0,1.0,52.0,15.0,4.0,0.314,0.333,0.648,3.49,3.58,2010.0,4500,内野手,4,26,1984/06/29,178cm,80kg,A型,右右,大阪,False
松中　信彦,ソフトバンク,0.235,79.0,267.0,238.0,56.0,11.0,35.0,3.0,24.0,3.0,44.0,0.0,4.0,0.311,0.403,0.714,4.45,4.62,2010.0,40000,外野手,14,37,1973/12/26,182cm,96kg,B型,左左,熊本,False
藤井　淳志,中日,0.235,63.0,184.0,166.0,39.0,1.0,8.0,3.0,7.0,1.0,38.0,9.0,1.0,0.269,0.325,0.594,2.89,2.90,2010.0,3600,外野手,5,29,1981/05/20,181cm,77kg,O型,右両,愛知,False
喜田　剛,オリックス,0.235,10.0,17.0,17.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.235,0.353,0.588,2.80,2.55,2010.0,1700,内野手,9,31,1979/10/25,183cm,85kg,B型,右左,福岡,False
喜田　剛,広島,0.125,10.0,10.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.3,0.125,0.425,1.62,2.01,2010.0,1700,内野手,9,31,1979/10/25,183cm,85kg,B型,右左,福岡,False
中村　剛也,西武,0.234,85.0,354.0,304.0,71.0,25.0,57.0,1.0,44.0,3.0,111.0,0.0,7.0,0.333,0.539,0.873,6.04,6.17,2010.0,15000,内野手,9,27,1983/08/15,175cm,102kg,O型,右右,大阪,False
坪井　智哉,日本ハム,0.234,36.0,86.0,77.0,18.0,0.0,9.0,1.0,4.0,3.0,19.0,2.0,0.0,0.298,0.299,0.596,3.32,3.27,2010.0,3000,外野手,13,36,1974/02/19,177cm,79kg,B型,左左,東京都,True
中田　翔,日本ハム,0.233,65.0,230.0,210.0,49.0,9.0,22.0,0.0,15.0,3.0,61.0,0.0,8.0,0.291,0.395,0.687,3.52,3.71,2010.0,1200,内野手,3,21,1989/04/22,183cm,94kg,O型,右右,広島,False
工藤　隆人,巨人,0.231,40.0,30.0,26.0,6.0,0.0,2.0,0.0,0.0,4.0,11.0,0.0,0.0,0.333,0.231,0.564,3.20,3.33,2010.0,2400,外野手,6,29,1981/03/30,171cm,73kg,A型,左左,青森,False
福川　将和,ヤクルト,0.231,15.0,17.0,13.0,3.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.412,0.231,0.643,4.97,5.16,2010.0,2700,捕手,9,34,1976/12/29,177cm,86kg,O型,右右,大阪,False
大野　奨太,日本ハム,0.23,87.0,216.0,183.0,42.0,4.0,16.0,1.0,19.0,1.0,36.0,13.0,5.0,0.305,0.339,0.644,3.26,3.26,2010.0,2000,捕手,2,23,1987/01/13,177cm,81kg,O型,右右,岐阜,False
藤本　敦士,ヤクルト,0.23,65.0,209.0,187.0,43.0,2.0,18.0,1.0,11.0,2.0,27.0,6.0,2.0,0.276,0.321,0.597,2.99,3.12,2010.0,5000,内野手,10,33,1977/10/04,174cm,72kg,O型,右左,兵庫,False
森本　学,ソフトバンク,0.229,71.0,119.0,105.0,24.0,1.0,12.0,2.0,9.0,1.0,19.0,3.0,0.0,0.293,0.276,0.569,2.79,2.96,2010.0,2600,内野手,8,32,1978/01/06,175cm,78kg,AB型,右右,大阪,False
一輝,オリックス,0.229,16.0,53.0,48.0,11.0,0.0,1.0,1.0,3.0,0.0,6.0,2.0,2.0,0.275,0.313,0.587,2.47,2.46,2010.0,2100,内野手,7,29,1981/10/13,180cm,80kg,B型,右右,山口,False
鶴岡　一成,巨人,0.229,32.0,43.0,35.0,8.0,0.0,0.0,0.0,3.0,2.0,8.0,3.0,2.0,0.325,0.257,0.582,2.37,2.30,2010.0,4200,捕手,15,33,1977/05/30,183cm,85kg,A型,右右,兵庫,False
今岡　誠,ロッテ,0.227,26.0,45.0,44.0,10.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,4.0,0.244,0.273,0.517,0.92,0.87,2010.0,1500,内野手,14,36,1974/09/11,185cm,83kg,A型,右右,兵庫,False
衣川　篤史,ヤクルト,0.227,13.0,24.0,22.0,5.0,1.0,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.292,0.545,0.837,4.08,3.99,2010.0,850,捕手,4,29,1981/03/20,179cm,93kg,O型,右右,兵庫,False
李　ボム浩,ソフトバンク,0.226,48.0,139.0,124.0,28.0,4.0,8.0,1.0,11.0,1.0,33.0,3.0,2.0,0.294,0.355,0.649,3.51,3.58,2010.0,10000,内野手,1,29,1981/11/25,183cm,93kg,O型,右右,韓国,True
原　拓也,西武,0.225,103.0,209.0,169.0,38.0,2.0,17.0,0.0,22.0,5.0,37.0,12.0,2.0,0.33,0.314,0.644,3.67,3.73,2010.0,1400,内野手,4,26,1984/05/18,175cm,75kg,O型,右左,神奈川,False
中村　真人,楽天,0.225,26.0,41.0,40.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.244,0.275,0.519,0.82,0.80,2010.0,2200,外野手,4,28,1982/02/02,176cm,71kg,AB型,右左,奈良,False
藤井　彰人,楽天,0.222,8.0,19.0,18.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.263,0.278,0.541,2.48,2.45,2010.0,4000,捕手,12,34,1976/06/18,170cm,78kg,AB型,右右,大阪,False
矢野　燿大,阪神,0.222,8.0,9.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.222,0.222,0.444,1.18,1.27,2010.0,7000,捕手,20,42,1968/12/06,181cm,81kg,O型,右右,大阪,False
前田　智徳,広島,0.221,68.0,86.0,77.0,17.0,2.0,19.0,0.0,6.0,1.0,19.0,0.0,2.0,0.279,0.338,0.617,2.99,3.28,2010.0,7200,外野手,21,39,1971/06/14,176cm,80kg,AB型,右左,熊本,False
ヒューバー,広島,0.22,80.0,209.0,177.0,39.0,7.0,17.0,0.0,25.0,7.0,42.0,0.0,6.0,0.34,0.379,0.718,4.33,4.41,2010.0,4000,内野手,1,28,1982/07/01,185cm,86kg,不明,右右,オーストラリア,True
英智,中日,0.22,68.0,147.0,127.0,28.0,1.0,9.0,8.0,6.0,3.0,20.0,10.0,3.0,0.27,0.283,0.554,2.60,2.68,2010.0,3300,外野手,12,34,1976/05/09,182cm,74kg,O型,右右,岐阜,False
松元　ユウイチ,ヤクルト,0.22,35.0,45.0,41.0,9.0,1.0,6.0,0.0,1.0,2.0,4.0,1.0,4.0,0.273,0.341,0.614,1.84,1.86,2010.0,1800,外野手,12,30,1980/12/18,178cm,83kg,A型,左左,ブラジル,True
飯山　裕志,日本ハム,0.219,72.0,160.0,137.0,30.0,1.0,12.0,2.0,5.0,0.0,40.0,15.0,2.0,0.241,0.241,0.482,1.55,1.84,2010.0,1900,内野手,13,31,1979/07/13,178cm,78kg,B型,右右,鹿児島,False
野本　圭,中日,0.218,118.0,277.0,238.0,52.0,4.0,27.0,0.0,26.0,1.0,53.0,9.0,3.0,0.295,0.315,0.61,3.08,3.24,2010.0,1500,外野手,2,26,1984/07/07,180cm,81kg,B型,左左,岡山,False
前田　大輔,オリックス,0.218,28.0,65.0,55.0,12.0,1.0,6.0,0.0,4.0,1.0,12.0,4.0,1.0,0.279,0.291,0.57,2.53,2.78,2010.0,1700,捕手,8,31,1979/09/14,179cm,80kg,A型,右右,香川,False
赤田　将吾,オリックス,0.217,79.0,290.0,253.0,55.0,8.0,34.0,3.0,22.0,0.0,66.0,14.0,5.0,0.279,0.352,0.631,3.06,3.17,2010.0,4000,外野手,12,30,1980/09/01,179cm,83kg,A型,右両,鹿児島,False
金子　圭輔,オリックス,0.217,31.0,51.0,46.0,10.0,0.0,2.0,4.0,2.0,1.0,16.0,2.0,1.0,0.265,0.304,0.57,2.55,2.52,2010.0,800,内野手,7,25,1985/07/23,180cm,74kg,B型,右両,千葉,False
柴原　洋,ソフトバンク,0.216,69.0,146.0,134.0,29.0,4.0,20.0,1.0,8.0,0.0,22.0,4.0,6.0,0.261,0.366,0.626,2.62,2.64,2010.0,12000,外野手,14,36,1974/05/23,174cm,75kg,A型,左左,福岡,False
セサル,中日,0.215,51.0,194.0,186.0,40.0,1.0,10.0,2.0,7.0,0.0,45.0,1.0,8.0,0.244,0.269,0.512,1.23,1.28,2010.0,2200,外野手,1,34,1976/09/27,178cm,86kg,A型,右左,ドミニカ共和国,True
小山　桂司,中日,0.215,35.0,76.0,65.0,14.0,0.0,4.0,0.0,5.0,0.0,20.0,3.0,3.0,0.26,0.262,0.522,1.71,2.13,2010.0,1500,捕手,5,30,1980/11/19,175cm,81kg,A型,右右,宮城,False
西村　弥,楽天,0.214,73.0,48.0,42.0,9.0,0.0,3.0,5.0,3.0,0.0,16.0,3.0,0.0,0.267,0.286,0.552,2.82,2.83,2010.0,700,内野手,5,27,1983/09/08,177cm,75kg,A型,右両,沖縄,False
上田　剛史,ヤクルト,0.214,39.0,47.0,42.0,9.0,0.0,2.0,0.0,1.0,2.0,10.0,2.0,0.0,0.267,0.286,0.552,2.54,2.48,2010.0,570,外野手,4,22,1988/10/02,179cm,73kg,B型,右左,岡山,False
狩野　恵輔,阪神,0.214,32.0,46.0,42.0,9.0,2.0,5.0,0.0,3.0,1.0,9.0,0.0,1.0,0.283,0.357,0.64,3.23,3.37,2010.0,4000,捕手,10,28,1982/12/17,181cm,78kg,B型,右右,群馬,False
吉本　亮,ヤクルト,0.214,22.0,31.0,28.0,6.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.233,0.321,0.555,2.46,2.67,2010.0,1100,内野手,12,30,1980/05/08,180cm,86kg,O型,右右,熊本,False
小田嶋　正邦,巨人,0.214,14.0,15.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.267,0.214,0.481,1.85,1.99,2010.0,900,内野手,9,31,1979/04/12,184cm,89kg,A型,右右,神奈川,False
尾崎　匡哉,日本ハム,0.214,9.0,15.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.267,0.357,0.624,1.29,1.10,2010.0,640,捕手,8,26,1984/06/02,181cm,81kg,B型,右右,兵庫,False
北　篤,横浜,0.214,8.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.214,0.214,0.429,1.03,1.13,2010.0,650,内野手,4,22,1988/11/26,182cm,83kg,A型,右左,石川,False
下山　真二,オリックス,0.213,31.0,89.0,80.0,17.0,1.0,7.0,0.0,7.0,0.0,17.0,2.0,3.0,0.276,0.313,0.588,2.43,2.45,2010.0,4700,外野手,8,35,1975/12/01,175cm,75kg,A型,右右,兵庫,False
山崎　勝己,ソフトバンク,0.21,77.0,236.0,205.0,43.0,2.0,18.0,0.0,11.0,2.0,71.0,16.0,2.0,0.256,0.283,0.539,2.15,2.20,2010.0,1700,捕手,10,28,1982/08/16,180cm,82kg,O型,右右,兵庫,False
坂田　遼,西武,0.209,39.0,114.0,91.0,19.0,8.0,18.0,0.0,15.0,6.0,37.0,2.0,2.0,0.357,0.516,0.874,6.10,6.25,2010.0,1000,外野手,2,24,1986/10/02,178cm,90kg,A型,右左,神奈川,False
神戸　拓光,ロッテ,0.209,26.0,48.0,43.0,9.0,1.0,7.0,0.0,3.0,1.0,13.0,0.0,0.0,0.271,0.302,0.573,2.89,3.19,2010.0,1060,外野手,4,25,1985/02/23,191cm,98kg,A型,右左,茨城,False
金城　龍彦,横浜,0.208,96.0,149.0,130.0,27.0,1.0,10.0,0.0,15.0,0.0,17.0,4.0,3.0,0.29,0.285,0.574,2.62,2.61,2010.0,12500,外野手,12,34,1976/07/27,177cm,85kg,A型,右両,大阪,False
枡田　慎太郎,楽天,0.208,17.0,54.0,48.0,10.0,0.0,1.0,0.0,6.0,0.0,13.0,0.0,0.0,0.296,0.271,0.567,2.97,2.97,2010.0,600,内野手,5,23,1987/07/08,178cm,80kg,AB型,右左,京都,False
