選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
山本　泰寛,巨人,0.256,27.0,86.0,78.0,20.0,0.0,2.0,0.0,2.0,0.0,20.0,6.0,2.0,0.275,0.346,0.621,2.62,2.47,2016.0,800,内野手,1,23,1993/10/10,176cm,76kg,B型,右右,東京都,True
ゴメス,阪神,0.255,139.0,554.0,498.0,127.0,22.0,79.0,2.0,48.0,5.0,130.0,0.0,13.0,0.325,0.428,0.753,4.71,4.75,2016.0,20000,内野手,3,32,1984/09/07,188cm,104kg,不明,右右,ドミニカ共和国,True
西浦　直亨,ヤクルト,0.255,72.0,273.0,247.0,63.0,7.0,28.0,9.0,23.0,0.0,54.0,2.0,3.0,0.317,0.389,0.706,4.42,4.41,2016.0,1250,内野手,3,25,1991/04/11,178cm,75kg,B型,右右,奈良,False
堂上　直倫,中日,0.254,131.0,507.0,456.0,116.0,6.0,46.0,1.0,27.0,2.0,69.0,20.0,14.0,0.298,0.362,0.66,3.34,3.27,2016.0,1800,内野手,10,28,1988/09/23,184cm,82kg,O型,右右,愛知,False
谷口　雄也,日本ハム,0.254,83.0,211.0,193.0,49.0,1.0,9.0,7.0,8.0,1.0,48.0,9.0,2.0,0.287,0.306,0.593,3.14,3.10,2016.0,1200,外野手,6,24,1992/06/01,182cm,84kg,B型,右左,三重,False
鬼﨑　裕司,西武,0.253,79.0,216.0,190.0,48.0,1.0,17.0,1.0,17.0,0.0,53.0,9.0,0.0,0.314,0.332,0.646,3.83,3.74,2016.0,2300,内野手,9,33,1983/04/07,177cm,77kg,B型,右左,佐賀,False
メヒア,西武,0.252,137.0,583.0,511.0,129.0,35.0,103.0,1.0,59.0,6.0,148.0,0.0,15.0,0.333,0.509,0.842,5.62,5.75,2016.0,234,内野手,1,23,1993/03/10,192cm,102kg,不明,右右,ドミニカ共和国,True
メヒア,西武,0.252,137.0,583.0,511.0,129.0,35.0,103.0,1.0,59.0,6.0,148.0,0.0,15.0,0.333,0.509,0.842,5.62,5.75,2016.0,25000,内野手,3,31,1985/12/02,198cm,118kg,不明,右右,ベネズエラ,True
岡島　豪郎,楽天,0.252,127.0,485.0,420.0,106.0,6.0,35.0,7.0,46.0,10.0,49.0,6.0,4.0,0.338,0.345,0.683,4.14,4.19,2016.0,3800,外野手,5,27,1989/09/07,176cm,82kg,B型,右左,群馬,False
クルーズ,巨人,0.252,81.0,314.0,298.0,75.0,11.0,37.0,0.0,11.0,2.0,40.0,0.0,7.0,0.28,0.409,0.69,3.68,3.77,2016.0,24400,内野手,3,32,1984/02/10,183cm,95kg,不明,右右,メキシコ,True
亀井　善行,巨人,0.252,66.0,240.0,226.0,57.0,3.0,23.0,0.0,11.0,0.0,35.0,3.0,7.0,0.287,0.354,0.641,3.01,2.91,2016.0,7000,外野手,12,34,1982/07/28,178cm,82kg,AB型,右左,奈良,False
高橋　周平,中日,0.251,75.0,283.0,255.0,64.0,4.0,29.0,0.0,22.0,4.0,84.0,1.0,7.0,0.319,0.369,0.688,3.86,3.81,2016.0,1600,内野手,5,22,1994/01/18,180cm,85kg,O型,右左,神奈川,False
鶴岡　慎也,ソフトバンク,0.251,103.0,263.0,231.0,58.0,2.0,26.0,1.0,9.0,2.0,26.0,20.0,9.0,0.284,0.346,0.63,2.81,2.74,2016.0,7600,捕手,14,35,1981/04/11,175cm,77kg,A型,右右,鹿児島,False
中田　翔,日本ハム,0.25,141.0,624.0,569.0,142.0,25.0,110.0,2.0,47.0,3.0,126.0,0.0,14.0,0.308,0.431,0.738,4.44,4.53,2016.0,24500,内野手,9,27,1989/04/22,183cm,100kg,O型,右右,広島,False
大引　啓次,ヤクルト,0.25,100.0,391.0,348.0,87.0,5.0,27.0,7.0,40.0,0.0,82.0,2.0,5.0,0.326,0.345,0.671,3.95,3.94,2016.0,7000,内野手,10,32,1984/06/29,178cm,84kg,A型,右右,大阪,False
荻野　貴司,ロッテ,0.25,71.0,219.0,192.0,48.0,3.0,21.0,16.0,14.0,4.0,25.0,9.0,3.0,0.314,0.365,0.679,4.26,4.14,2016.0,3280,外野手,7,31,1985/10/21,172cm,75kg,O型,右右,奈良,False
後藤　光尊,楽天,0.25,50.0,138.0,132.0,33.0,2.0,10.0,2.0,4.0,1.0,30.0,0.0,1.0,0.275,0.341,0.616,3.35,3.37,2016.0,9000,内野手,15,38,1978/07/27,175cm,75kg,A型,右左,秋田,False
下水流　昂,広島,0.25,48.0,116.0,104.0,26.0,5.0,18.0,0.0,12.0,0.0,26.0,0.0,7.0,0.328,0.452,0.78,4.24,4.22,2016.0,810,外野手,4,28,1988/04/23,178cm,88kg,A型,右右,神奈川,False
堂林　翔太,広島,0.25,47.0,60.0,56.0,14.0,2.0,2.0,3.0,3.0,0.0,11.0,1.0,0.0,0.288,0.357,0.645,3.75,3.86,2016.0,1830,内野手,7,25,1991/08/17,183cm,83kg,A型,右右,愛知,False
實松　一成,巨人,0.25,19.0,33.0,28.0,7.0,1.0,1.0,0.0,4.0,0.0,7.0,1.0,0.0,0.344,0.393,0.737,5.06,4.93,2016.0,3700,捕手,18,35,1981/01/18,177cm,85kg,A型,右右,佐賀,False
武内　晋一,ヤクルト,0.25,25.0,24.0,20.0,5.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,1.0,0.375,0.25,0.625,3.47,3.54,2016.0,1900,内野手,11,33,1983/12/10,175cm,90kg,O型,左左,兵庫,False
アンダーソン,巨人,0.25,3.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.5,1.94,1.98,2016.0,5500,外野手,3,34,1982/03/30,185cm,93kg,不明,左左,キューバ,True
清水　優心,日本ハム,0.25,5.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,1.97,1.98,2016.0,610,捕手,2,20,1996/05/22,185cm,88kg,A型,右右,山口,False
田代　将太郎,西武,0.25,13.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.5,1.86,1.82,2016.0,640,外野手,5,27,1989/12/13,178cm,75kg,A型,左左,北海道,False
サブロー,ロッテ,0.25,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.5,0.75,4.46,3.87,2016.0,6500,外野手,22,40,1976/06/01,181cm,90kg,B型,右右,岡山,False
エルナンデス,中日,0.249,64.0,256.0,233.0,58.0,5.0,26.0,1.0,17.0,0.0,61.0,4.0,6.0,0.298,0.365,0.662,3.47,3.51,2016.0,4500,内野手,3,34,1982/10/30,178cm,87kg,不明,右両,ドミニカ共和国,True
小谷野　栄一,オリックス,0.249,50.0,189.0,177.0,44.0,4.0,13.0,1.0,3.0,1.0,30.0,8.0,3.0,0.265,0.35,0.615,2.95,2.93,2016.0,7000,内野手,14,36,1980/10/10,177cm,88kg,O型,右右,東京都,True
平田　良介,中日,0.248,118.0,494.0,416.0,103.0,14.0,73.0,4.0,72.0,2.0,89.0,0.0,5.0,0.358,0.411,0.769,5.49,5.53,2016.0,7000,外野手,11,28,1988/03/23,177cm,88kg,B型,右右,大阪,False
髙谷　裕亮,ソフトバンク,0.247,37.0,103.0,81.0,20.0,2.0,16.0,0.0,10.0,1.0,12.0,10.0,4.0,0.333,0.321,0.654,3.15,3.31,2016.0,3400,捕手,10,35,1981/11/13,179cm,86kg,O型,右左,栃木,False
荒木　雅博,中日,0.246,93.0,321.0,289.0,71.0,1.0,16.0,13.0,15.0,3.0,39.0,14.0,9.0,0.29,0.291,0.581,2.80,2.74,2016.0,8800,内野手,21,39,1977/09/13,180cm,74kg,A型,右右,熊本,False
小島　脩平,オリックス,0.246,79.0,219.0,199.0,49.0,0.0,9.0,6.0,9.0,3.0,29.0,8.0,3.0,0.289,0.307,0.596,2.57,2.51,2016.0,1000,内野手,5,29,1987/06/05,177cm,77kg,O型,右左,群馬,False
荒木　郁也,阪神,0.246,46.0,73.0,57.0,14.0,0.0,2.0,2.0,8.0,1.0,10.0,7.0,1.0,0.348,0.281,0.629,3.68,3.56,2016.0,800,内野手,6,28,1988/04/25,183cm,70kg,B型,右左,東京都,True
今宮　健太,ソフトバンク,0.245,137.0,590.0,497.0,122.0,10.0,56.0,8.0,47.0,3.0,86.0,38.0,7.0,0.312,0.37,0.682,3.82,3.87,2016.0,9000,内野手,7,25,1991/07/15,171cm,73kg,O型,右右,大分,False
大野　奨太,日本ハム,0.245,109.0,351.0,282.0,69.0,5.0,35.0,1.0,25.0,13.0,63.0,31.0,6.0,0.334,0.344,0.678,3.78,3.73,2016.0,4500,捕手,8,29,1987/01/13,177cm,78kg,O型,右右,岐阜,False
加藤　翔平,ロッテ,0.245,80.0,246.0,216.0,53.0,0.0,12.0,6.0,13.0,1.0,46.0,16.0,1.0,0.291,0.31,0.601,3.16,3.08,2016.0,1785,外野手,4,25,1991/03/28,183cm,84kg,AB型,右両,埼玉,False
畠山　和洋,ヤクルト,0.245,45.0,190.0,163.0,40.0,1.0,18.0,0.0,26.0,1.0,24.0,0.0,6.0,0.353,0.325,0.678,3.92,3.85,2016.0,13000,内野手,16,34,1982/09/13,180cm,96kg,O型,右右,岩手,False
坂田　遼,西武,0.245,45.0,161.0,151.0,37.0,3.0,26.0,0.0,8.0,0.0,22.0,0.0,5.0,0.28,0.371,0.65,3.22,3.30,2016.0,1200,外野手,8,30,1986/10/02,178cm,90kg,A型,右左,神奈川,False
伊藤　隼太,阪神,0.245,29.0,54.0,53.0,13.0,1.0,4.0,0.0,1.0,0.0,11.0,0.0,0.0,0.259,0.34,0.599,2.76,2.84,2016.0,1700,外野手,5,27,1989/05/08,177cm,83kg,O型,右左,愛知,False
モレル,オリックス,0.244,94.0,348.0,308.0,75.0,8.0,38.0,2.0,30.0,6.0,88.0,0.0,10.0,0.319,0.364,0.683,3.87,4.00,2016.0,9200,内野手,1,29,1987/04/21,185cm,100kg,不明,右右,アメリカ,True
牧原　大成,ソフトバンク,0.244,41.0,97.0,90.0,22.0,0.0,6.0,4.0,1.0,0.0,15.0,5.0,0.0,0.25,0.278,0.528,2.52,2.57,2016.0,1300,内野手,6,24,1992/10/15,172cm,68kg,A型,右左,福岡,False
福浦　和也,ロッテ,0.244,36.0,90.0,82.0,20.0,0.0,7.0,0.0,5.0,3.0,12.0,0.0,2.0,0.311,0.268,0.579,2.85,2.84,2016.0,4500,内野手,23,41,1975/12/14,183cm,88kg,B型,左左,千葉,False
相川　亮二,巨人,0.244,37.0,48.0,41.0,10.0,0.0,4.0,0.0,6.0,0.0,10.0,0.0,0.0,0.333,0.293,0.626,3.98,4.13,2016.0,5500,捕手,22,40,1976/07/11,183cm,86kg,A型,右右,千葉,False
中島　卓也,日本ハム,0.243,143.0,600.0,473.0,115.0,0.0,28.0,23.0,63.0,1.0,117.0,62.0,5.0,0.333,0.268,0.601,3.16,3.17,2016.0,8000,内野手,8,25,1991/01/11,176cm,73kg,A型,右左,福岡,False
西田　明央,ヤクルト,0.243,74.0,245.0,222.0,54.0,7.0,25.0,0.0,18.0,1.0,39.0,4.0,5.0,0.303,0.419,0.722,4.21,4.09,2016.0,860,捕手,6,24,1992/04/28,178cm,83kg,AB型,右右,京都,False
荒木　貴裕,ヤクルト,0.243,61.0,131.0,111.0,27.0,1.0,9.0,2.0,9.0,2.0,20.0,9.0,5.0,0.311,0.333,0.645,2.97,2.90,2016.0,2000,内野手,7,29,1987/07/26,180cm,84kg,AB型,右右,富山,False
三輪　正義,ヤクルト,0.242,51.0,41.0,33.0,8.0,0.0,2.0,1.0,3.0,0.0,10.0,5.0,1.0,0.306,0.303,0.609,2.86,2.82,2016.0,2000,内野手,9,32,1984/01/23,168cm,70kg,A型,右左,山口,False
伏見　寅威,オリックス,0.242,17.0,35.0,33.0,8.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,0.286,0.242,0.528,2.04,2.09,2016.0,1100,捕手,4,26,1990/05/12,182cm,86kg,AB型,右右,北海道,False
伊藤　光,オリックス,0.241,80.0,203.0,187.0,45.0,3.0,15.0,1.0,3.0,1.0,36.0,12.0,6.0,0.257,0.326,0.583,2.32,2.29,2016.0,5700,捕手,9,27,1989/04/23,180cm,83kg,B型,右右,愛知,False
狩野　恵輔,阪神,0.241,66.0,95.0,87.0,21.0,3.0,17.0,0.0,5.0,1.0,18.0,1.0,2.0,0.287,0.356,0.644,3.33,3.54,2016.0,2300,外野手,16,34,1982/12/17,181cm,81kg,B型,右右,群馬,False
杉谷　拳士,日本ハム,0.24,62.0,138.0,104.0,25.0,0.0,9.0,4.0,11.0,0.0,23.0,23.0,1.0,0.313,0.308,0.621,2.97,2.86,2016.0,2400,内野手,8,25,1991/02/04,173cm,77kg,B型,右両,東京都,True
會澤　翼,広島,0.239,83.0,220.0,197.0,47.0,7.0,26.0,1.0,14.0,4.0,42.0,4.0,7.0,0.301,0.381,0.682,3.50,3.59,2016.0,2300,捕手,10,28,1988/04/13,177cm,91kg,B型,右右,茨城,False
ペレス,楽天,0.239,24.0,93.0,88.0,21.0,5.0,15.0,0.0,5.0,0.0,29.0,0.0,2.0,0.28,0.432,0.711,3.93,4.05,2016.0,2000,外野手,2,29,1987/11/16,191cm,102kg,不明,右左,ドミニカ共和国,True
ペレス,楽天,0.239,24.0,93.0,88.0,21.0,5.0,15.0,0.0,5.0,0.0,29.0,0.0,2.0,0.28,0.432,0.711,3.93,4.05,2016.0,1500,外野手,1,32,1984/11/14,186cm,86kg,不明,左左,キューバ,True
中村　剛也,西武,0.238,108.0,432.0,387.0,92.0,21.0,61.0,2.0,40.0,3.0,125.0,0.0,9.0,0.313,0.447,0.76,4.67,4.78,2016.0,41000,内野手,15,33,1983/08/15,175cm,102kg,O型,右右,大阪,False
宮﨑　祐樹,オリックス,0.238,23.0,49.0,42.0,10.0,0.0,0.0,0.0,3.0,1.0,8.0,3.0,0.0,0.304,0.262,0.566,2.55,2.58,2016.0,1580,外野手,6,30,1986/11/29,178cm,85kg,A型,右右,佐賀,False
松本　剛,日本ハム,0.238,12.0,22.0,21.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.238,0.286,0.524,2.41,2.32,2016.0,630,内野手,5,23,1993/08/11,181cm,78kg,AB型,右右,埼玉,False
鳥谷　敬,阪神,0.236,143.0,533.0,449.0,106.0,7.0,36.0,13.0,75.0,2.0,80.0,1.0,12.0,0.344,0.323,0.667,4.10,4.25,2016.0,40000,内野手,13,35,1981/06/26,180cm,79kg,B型,右左,東京都,True
板山　祐太郎,阪神,0.236,40.0,115.0,106.0,25.0,0.0,5.0,1.0,7.0,0.0,31.0,2.0,0.0,0.283,0.302,0.585,3.08,3.01,2016.0,720,外野手,1,22,1994/03/27,180cm,79kg,B型,右左,神奈川,False
大嶺　翔太,ロッテ,0.236,38.0,80.0,72.0,17.0,0.0,7.0,0.0,2.0,0.0,20.0,6.0,2.0,0.257,0.319,0.576,2.25,2.14,2016.0,700,内野手,7,25,1991/09/17,180cm,82kg,A型,右右,沖縄,False
橋本　到,巨人,0.233,74.0,259.0,219.0,51.0,2.0,20.0,7.0,20.0,0.0,45.0,20.0,4.0,0.297,0.338,0.635,3.15,3.07,2016.0,2600,外野手,8,26,1990/04/28,172cm,78kg,O型,右左,宮城,False
井上　晴哉,ロッテ,0.232,35.0,107.0,99.0,23.0,2.0,16.0,0.0,5.0,3.0,19.0,0.0,6.0,0.29,0.343,0.633,2.64,2.63,2016.0,1100,内野手,3,27,1989/07/03,180cm,114kg,A型,右右,広島,False
大和,阪神,0.231,111.0,259.0,229.0,53.0,1.0,20.0,3.0,12.0,1.0,53.0,15.0,9.0,0.27,0.323,0.594,2.33,2.33,2016.0,5300,外野手,11,29,1987/11/05,177cm,68kg,A型,右右,鹿児島,False
福田　秀平,ソフトバンク,0.231,81.0,239.0,212.0,49.0,3.0,18.0,11.0,20.0,1.0,51.0,4.0,2.0,0.298,0.335,0.633,3.58,3.68,2016.0,2500,外野手,10,27,1989/02/10,182cm,79kg,AB型,右左,神奈川,False
ヘイグ,阪神,0.231,31.0,124.0,104.0,24.0,2.0,11.0,1.0,16.0,2.0,21.0,0.0,3.0,0.339,0.346,0.685,4.19,4.37,2016.0,8000,内野手,1,31,1985/08/20,191cm,102kg,不明,右右,アメリカ,True
斐紹,ソフトバンク,0.231,13.0,31.0,26.0,6.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.222,0.269,0.491,1.74,2.04,2016.0,980,捕手,6,24,1992/11/16,180cm,93kg,A型,右左,北海道,False
明石　健志,ソフトバンク,0.23,47.0,152.0,135.0,31.0,0.0,16.0,6.0,7.0,2.0,34.0,6.0,3.0,0.274,0.304,0.578,2.58,2.69,2016.0,7000,内野手,13,30,1986/01/09,175cm,66kg,B型,右左,北海道,False
比屋根　渉,ヤクルト,0.23,76.0,142.0,126.0,29.0,0.0,5.0,8.0,8.0,0.0,15.0,8.0,0.0,0.276,0.294,0.57,3.04,3.00,2016.0,2000,外野手,5,29,1987/06/20,180cm,70kg,O型,右右,沖縄,False
立岡　宗一郎,巨人,0.229,51.0,209.0,188.0,43.0,2.0,9.0,9.0,10.0,5.0,31.0,6.0,1.0,0.286,0.303,0.589,3.04,3.06,2016.0,3600,外野手,8,26,1990/05/18,181cm,81kg,A型,右左,熊本,False
江川　智晃,ソフトバンク,0.228,42.0,138.0,114.0,26.0,4.0,15.0,0.0,18.0,3.0,44.0,1.0,2.0,0.343,0.386,0.729,4.41,4.68,2016.0,2100,外野手,12,30,1986/10/31,180cm,86kg,B型,右右,三重,False
若月　健矢,オリックス,0.227,85.0,262.0,229.0,52.0,0.0,20.0,0.0,4.0,6.0,42.0,23.0,5.0,0.259,0.284,0.543,2.06,1.97,2016.0,700,捕手,3,21,1995/10/04,179cm,87kg,O型,右右,埼玉,False
足立　祐一,楽天,0.227,73.0,208.0,185.0,42.0,1.0,14.0,0.0,10.0,0.0,36.0,11.0,2.0,0.264,0.27,0.534,2.07,2.21,2016.0,1000,捕手,1,27,1989/09/22,178cm,83kg,A型,右右,東京都,True
今成　亮太,阪神,0.227,82.0,132.0,119.0,27.0,0.0,5.0,1.0,10.0,1.0,27.0,1.0,3.0,0.29,0.252,0.542,2.11,2.25,2016.0,4000,内野手,11,29,1987/10/06,178cm,76kg,O型,右左,埼玉,False
岡田　雅利,西武,0.227,47.0,79.0,66.0,15.0,0.0,5.0,0.0,9.0,2.0,18.0,2.0,2.0,0.338,0.227,0.565,2.76,2.87,2016.0,1400,捕手,3,27,1989/06/30,172cm,80kg,B型,右右,奈良,False
戸柱　恭孝,DeNA,0.226,124.0,393.0,367.0,83.0,2.0,23.0,0.0,20.0,1.0,63.0,4.0,10.0,0.267,0.264,0.532,2.01,2.05,2016.0,950,捕手,1,26,1990/04/11,178cm,88kg,A型,右左,鹿児島,False
亀澤　恭平,中日,0.226,59.0,137.0,124.0,28.0,0.0,5.0,5.0,8.0,0.0,20.0,4.0,1.0,0.271,0.258,0.529,2.18,2.29,2016.0,2000,内野手,5,28,1988/10/15,174cm,74kg,B型,右左,岡山,False
細川　亨,ソフトバンク,0.226,49.0,115.0,93.0,21.0,1.0,6.0,1.0,6.0,1.0,28.0,15.0,4.0,0.28,0.28,0.56,2.02,2.04,2016.0,10000,捕手,15,36,1980/01/04,183cm,105kg,B型,右右,青森,False
清田　育宏,ロッテ,0.225,106.0,417.0,365.0,82.0,6.0,38.0,5.0,40.0,9.0,76.0,3.0,12.0,0.316,0.326,0.642,3.45,3.43,2016.0,6000,外野手,7,30,1986/02/11,180cm,85kg,A型,右右,千葉,False
ジェフン,ヤクルト,0.225,17.0,42.0,40.0,9.0,0.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.262,0.275,0.537,2.03,2.03,2016.0,6000,外野手,1,26,1990/10/29,183cm,87kg,不明,右右,韓国,True
大城　滉二,オリックス,0.224,64.0,177.0,161.0,36.0,0.0,7.0,1.0,5.0,0.0,38.0,10.0,4.0,0.246,0.261,0.506,1.36,1.46,2016.0,1200,内野手,1,23,1993/06/14,175cm,72kg,B型,右右,沖縄,False
山下　幸輝,DeNA,0.224,62.0,100.0,98.0,22.0,0.0,7.0,3.0,1.0,0.0,18.0,0.0,1.0,0.23,0.265,0.495,1.77,1.90,2016.0,840,内野手,2,23,1993/01/31,173cm,72kg,B型,右左,千葉,False
飯原　誉士,ヤクルト,0.224,63.0,77.0,67.0,15.0,3.0,9.0,0.0,8.0,1.0,19.0,1.0,2.0,0.316,0.403,0.719,4.11,4.18,2016.0,2700,外野手,11,33,1983/04/26,181cm,88kg,O型,右右,栃木,False
片岡　治大,巨人,0.222,32.0,93.0,81.0,18.0,2.0,4.0,4.0,6.0,0.0,8.0,6.0,2.0,0.276,0.333,0.609,3.05,3.03,2016.0,8600,内野手,12,33,1983/02/17,176cm,78kg,O型,右右,千葉,False
三好　匠,楽天,0.222,38.0,70.0,63.0,14.0,3.0,6.0,0.0,5.0,0.0,16.0,2.0,1.0,0.279,0.365,0.644,3.29,3.47,2016.0,630,内野手,5,23,1993/06/07,174cm,75kg,A型,右右,福岡,False
友永　翔太,中日,0.222,12.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.222,0.222,0.444,1.22,1.28,2016.0,750,外野手,2,25,1991/04/01,170cm,74kg,O型,右左,神奈川,False
木村　昇吾,西武,0.221,38.0,108.0,95.0,21.0,0.0,5.0,3.0,6.0,0.0,22.0,5.0,2.0,0.262,0.263,0.525,2.20,2.41,2016.0,2000,内野手,14,36,1980/04/16,183cm,78kg,A型,右左,大阪,False
上田　剛史,ヤクルト,0.22,72.0,92.0,82.0,18.0,1.0,10.0,5.0,4.0,3.0,13.0,1.0,1.0,0.275,0.305,0.58,2.63,2.96,2016.0,2500,外野手,10,28,1988/10/02,180cm,73kg,B型,右左,岡山,False
炭谷　銀仁朗,西武,0.218,117.0,326.0,294.0,64.0,1.0,22.0,0.0,13.0,0.0,48.0,19.0,12.0,0.251,0.269,0.52,1.54,1.55,2016.0,10000,捕手,11,29,1987/07/19,181cm,93kg,O型,右右,京都,False
エリアン,DeNA,0.218,79.0,274.0,257.0,56.0,5.0,33.0,2.0,13.0,1.0,57.0,3.0,3.0,0.258,0.339,0.597,2.80,2.81,2016.0,8000,内野手,1,31,1985/02/01,180cm,93kg,不明,右両,ドミニカ共和国,True
ブランコ,オリックス,0.218,27.0,94.0,78.0,17.0,3.0,13.0,0.0,14.0,1.0,26.0,0.0,2.0,0.34,0.359,0.699,4.29,4.55,2016.0,25000,内野手,8,36,1980/11/10,188cm,102kg,A型,右右,ドミニカ共和国,True
ナバーロ,ロッテ,0.217,82.0,340.0,286.0,62.0,10.0,44.0,0.0,49.0,1.0,64.0,0.0,5.0,0.329,0.35,0.679,3.97,4.26,2016.0,14000,内野手,1,29,1987/10/31,183cm,93kg,不明,右右,ドミニカ共和国,True
小窪　哲也,広島,0.217,69.0,107.0,92.0,20.0,2.0,10.0,0.0,11.0,3.0,23.0,1.0,2.0,0.321,0.402,0.723,4.36,4.25,2016.0,4000,内野手,9,31,1985/04/12,175cm,80kg,O型,右右,奈良,False
藤井　淳志,中日,0.216,87.0,187.0,167.0,36.0,3.0,19.0,0.0,12.0,0.0,45.0,6.0,3.0,0.265,0.311,0.577,2.53,2.69,2016.0,4200,外野手,11,35,1981/05/20,182cm,81kg,O型,右両,愛知,False
髙濱　卓也,ロッテ,0.215,53.0,158.0,144.0,31.0,3.0,13.0,0.0,8.0,0.0,30.0,6.0,2.0,0.257,0.319,0.576,2.52,2.55,2016.0,1220,内野手,9,27,1989/07/06,184cm,84kg,A型,右左,佐賀,False
根元　俊一,ロッテ,0.215,48.0,121.0,107.0,23.0,2.0,12.0,1.0,10.0,1.0,30.0,2.0,2.0,0.286,0.327,0.613,3.08,3.26,2016.0,4400,内野手,11,33,1983/07/08,177cm,77kg,A型,右左,東京都,True
柴田　講平,阪神,0.214,10.0,17.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.313,0.286,0.598,3.27,3.22,2016.0,950,外野手,8,30,1986/07/17,177cm,78kg,A型,左左,福岡,False
岩﨑　恭平,オリックス,0.214,9.0,15.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.267,0.214,0.481,0.90,1.10,2016.0,1400,内野手,8,30,1986/04/04,178cm,73kg,AB型,右左,神奈川,False
松井　稼頭央,楽天,0.213,56.0,179.0,160.0,34.0,2.0,13.0,3.0,17.0,1.0,42.0,0.0,5.0,0.291,0.3,0.591,2.80,2.89,2016.0,16000,外野手,16,41,1975/10/23,177cm,85kg,O型,右両,大阪,False
上林　誠知,ソフトバンク,0.211,14.0,19.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.211,0.263,0.474,1.48,1.46,2016.0,800,外野手,3,21,1995/08/01,185cm,81kg,O型,右左,埼玉,False
石川　雄洋,DeNA,0.209,95.0,329.0,297.0,62.0,2.0,14.0,6.0,18.0,2.0,67.0,11.0,3.0,0.258,0.269,0.527,2.06,2.16,2016.0,7000,内野手,12,30,1986/07/10,183cm,78kg,O型,右左,静岡,False
江越　大賀,阪神,0.209,72.0,217.0,191.0,40.0,7.0,20.0,4.0,18.0,3.0,78.0,2.0,2.0,0.284,0.361,0.645,3.32,3.62,2016.0,1600,外野手,2,23,1993/03/12,182cm,80kg,O型,右右,長崎,False
吉村　裕基,ソフトバンク,0.209,78.0,206.0,177.0,37.0,5.0,28.0,1.0,14.0,7.0,46.0,4.0,5.0,0.287,0.328,0.615,2.89,3.22,2016.0,5000,外野手,14,32,1984/06/14,183cm,92kg,B型,右右,福岡,False
白崎　浩之,DeNA,0.207,92.0,214.0,203.0,42.0,6.0,12.0,0.0,6.0,3.0,32.0,2.0,8.0,0.241,0.35,0.59,2.16,2.22,2016.0,2000,内野手,4,26,1990/08/20,184cm,89kg,O型,右右,北海道,False
谷　哲也,中日,0.207,52.0,91.0,82.0,17.0,0.0,6.0,1.0,8.0,0.0,16.0,1.0,4.0,0.278,0.232,0.509,1.64,1.70,2016.0,750,内野手,9,31,1985/07/09,180cm,78kg,A型,右右,徳島,False
矢野　謙次,日本ハム,0.207,34.0,35.0,29.0,6.0,1.0,8.0,0.0,4.0,1.0,5.0,0.0,0.0,0.314,0.379,0.694,4.49,4.88,2016.0,5000,外野手,14,36,1980/09/21,178cm,85kg,O型,右右,東京都,True
柴田　竜拓,DeNA,0.205,19.0,46.0,39.0,8.0,0.0,2.0,1.0,5.0,0.0,8.0,2.0,1.0,0.295,0.256,0.552,2.52,2.60,2016.0,1000,内野手,1,23,1993/12/16,167cm,68kg,O型,右左,岡山,False
小林　誠司,巨人,0.204,129.0,458.0,398.0,81.0,4.0,35.0,2.0,36.0,4.0,76.0,19.0,10.0,0.276,0.269,0.544,2.18,2.24,2016.0,2600,捕手,3,27,1989/06/07,178cm,80kg,O型,右右,大阪,False
関根　大気,DeNA,0.204,70.0,106.0,98.0,20.0,0.0,7.0,4.0,2.0,2.0,18.0,4.0,0.0,0.235,0.235,0.47,1.31,1.43,2016.0,1050,外野手,3,21,1995/06/28,173cm,80kg,A型,左左,愛知,False
内田　靖人,楽天,0.204,17.0,58.0,54.0,11.0,2.0,7.0,0.0,4.0,0.0,27.0,0.0,0.0,0.259,0.389,0.648,3.44,3.47,2016.0,600,内野手,3,21,1995/05/30,185cm,86kg,O型,右右,福島,False
