選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
板山　祐太郎,阪神,0.257,20.0,39.0,35.0,9.0,1.0,3.0,0.0,3.0,0.0,14.0,0.0,4.0,0.308,0.343,0.651,2.18,2.53,2018.0,850,外野手,3,24,1994/03/27,180cm,79kg,B型,右左,神奈川,False
栗山　巧,西武,0.256,114.0,363.0,305.0,78.0,8.0,52.0,1.0,52.0,3.0,78.0,0.0,5.0,0.366,0.4,0.766,5.52,5.51,2018.0,13000,外野手,17,35,1983/09/03,177cm,85kg,O型,右左,兵庫,False
山本　泰寛,巨人,0.255,38.0,120.0,102.0,26.0,0.0,3.0,2.0,13.0,2.0,19.0,3.0,2.0,0.35,0.314,0.664,4.19,4.09,2018.0,1800,内野手,3,25,1993/10/10,176cm,76kg,B型,右右,東京都,True
高橋　周平,中日,0.254,128.0,477.0,433.0,110.0,11.0,69.0,0.0,30.0,3.0,89.0,8.0,9.0,0.305,0.4,0.704,4.09,4.06,2018.0,1650,内野手,7,24,1994/01/18,180cm,85kg,O型,右左,神奈川,False
亀井　善行,巨人,0.254,123.0,461.0,422.0,107.0,13.0,49.0,4.0,36.0,2.0,70.0,0.0,6.0,0.315,0.393,0.708,4.47,4.43,2018.0,5200,外野手,14,36,1982/07/28,178cm,82kg,AB型,右左,奈良,False
吉川　尚輝,巨人,0.253,92.0,355.0,316.0,80.0,4.0,29.0,11.0,19.0,5.0,61.0,13.0,5.0,0.304,0.361,0.665,3.71,3.68,2018.0,1300,内野手,2,23,1995/02/08,177cm,79kg,A型,右左,岐阜,False
陽川　尚将,阪神,0.252,75.0,299.0,274.0,69.0,6.0,48.0,5.0,17.0,7.0,76.0,0.0,7.0,0.311,0.412,0.723,4.41,4.32,2018.0,850,内野手,5,27,1991/07/17,180cm,85kg,O型,右右,大阪,False
神里　和毅,DeNA,0.251,86.0,273.0,247.0,62.0,5.0,21.0,15.0,19.0,3.0,68.0,4.0,4.0,0.312,0.393,0.705,3.95,3.89,2018.0,1250,外野手,1,24,1994/01/17,178cm,81kg,A型,右左,沖縄,False
杉本　裕太郎,オリックス,0.25,7.0,14.0,12.0,3.0,2.0,8.0,0.0,1.0,1.0,3.0,0.0,0.0,0.357,0.833,1.19,10.39,10.35,2018.0,700,外野手,3,27,1991/04/05,190cm,94kg,B型,右右,徳島,False
髙濱　卓也,ロッテ,0.25,10.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,2.00,2.01,2018.0,1200,内野手,11,29,1989/07/06,184cm,84kg,A型,右左,佐賀,False
松田　宣浩,ソフトバンク,0.248,143.0,580.0,517.0,128.0,32.0,82.0,3.0,56.0,4.0,113.0,0.0,12.0,0.324,0.485,0.81,5.28,5.35,2018.0,40000,内野手,13,35,1983/05/17,180cm,87kg,B型,右右,滋賀,False
畠山　和洋,ヤクルト,0.248,75.0,155.0,129.0,32.0,5.0,27.0,0.0,26.0,0.0,23.0,0.0,4.0,0.374,0.411,0.785,5.49,5.45,2018.0,11000,内野手,18,36,1982/09/13,180cm,96kg,O型,右右,岩手,False
炭谷　銀仁朗,西武,0.248,47.0,135.0,129.0,32.0,0.0,9.0,0.0,2.0,1.0,30.0,3.0,3.0,0.265,0.31,0.575,2.44,2.31,2018.0,11000,捕手,13,31,1987/07/19,181cm,95kg,O型,右右,京都,False
茂木　栄五郎,楽天,0.247,100.0,413.0,361.0,89.0,7.0,24.0,12.0,42.0,2.0,83.0,7.0,3.0,0.328,0.349,0.677,4.22,4.24,2018.0,6400,内野手,3,24,1994/02/14,171cm,75kg,O型,右左,東京都,True
阿部　慎之助,巨人,0.247,95.0,223.0,198.0,49.0,11.0,46.0,0.0,21.0,2.0,55.0,1.0,6.0,0.324,0.444,0.769,4.76,4.84,2018.0,21000,内野手,18,39,1979/03/20,180cm,97kg,A型,右左,千葉,False
伊藤　隼太,阪神,0.247,96.0,172.0,150.0,37.0,1.0,13.0,0.0,20.0,0.0,41.0,2.0,1.0,0.335,0.34,0.675,4.29,4.21,2018.0,1800,外野手,7,29,1989/05/08,177cm,84kg,O型,右左,愛知,False
西巻　賢二,楽天,0.247,25.0,82.0,77.0,19.0,0.0,3.0,0.0,3.0,0.0,18.0,2.0,1.0,0.275,0.286,0.561,2.51,2.45,2018.0,500,内野手,1,19,1999/04/22,167cm,68kg,A型,右右,福島,False
若月　健矢,オリックス,0.245,114.0,302.0,269.0,66.0,1.0,27.0,1.0,7.0,2.0,80.0,23.0,6.0,0.269,0.305,0.574,2.39,2.36,2018.0,2000,捕手,5,23,1995/10/04,179cm,90kg,O型,右右,埼玉,False
陽　岱鋼,巨人,0.245,87.0,276.0,253.0,62.0,10.0,37.0,2.0,17.0,2.0,72.0,3.0,7.0,0.297,0.427,0.724,3.99,4.02,2018.0,30000,外野手,13,31,1987/01/17,183cm,89kg,A型,右右,台湾,True
大和,DeNA,0.244,113.0,435.0,394.0,96.0,2.0,27.0,10.0,24.0,5.0,73.0,9.0,0.0,0.293,0.335,0.628,3.48,3.46,2018.0,10000,内野手,13,31,1987/11/05,177cm,69kg,A型,右両,鹿児島,False
ゲレーロ,巨人,0.244,82.0,323.0,287.0,70.0,15.0,40.0,2.0,29.0,6.0,62.0,0.0,8.0,0.325,0.46,0.785,4.86,4.90,2018.0,40000,外野手,2,32,1986/11/20,182cm,99kg,不明,右右,キューバ,True
鶴岡　慎也,日本ハム,0.243,101.0,260.0,239.0,58.0,2.0,22.0,1.0,14.0,3.0,45.0,4.0,5.0,0.293,0.305,0.598,2.88,2.85,2018.0,3000,捕手,16,37,1981/04/11,176cm,80kg,A型,右右,鹿児島,False
西浦　直亨,ヤクルト,0.242,138.0,550.0,479.0,116.0,10.0,55.0,1.0,40.0,8.0,88.0,20.0,10.0,0.309,0.363,0.673,3.67,3.67,2018.0,1700,内野手,5,27,1991/04/11,178cm,75kg,B型,右右,奈良,False
バティスタ,広島,0.242,99.0,302.0,273.0,66.0,25.0,55.0,0.0,26.0,1.0,81.0,0.0,6.0,0.308,0.546,0.854,5.57,5.75,2018.0,2200,外野手,3,26,1992/01/18,189cm,107kg,不明,右右,ドミニカ共和国,True
ロサリオ,阪神,0.242,75.0,302.0,281.0,68.0,8.0,40.0,0.0,17.0,1.0,71.0,0.0,12.0,0.285,0.374,0.658,3.09,3.20,2018.0,34000,内野手,1,29,1989/02/23,180cm,100kg,不明,右右,ドミニカ共和国,True
内川　聖一,ソフトバンク,0.242,71.0,296.0,281.0,68.0,8.0,30.0,1.0,9.0,3.0,32.0,0.0,6.0,0.27,0.367,0.637,3.19,3.31,2018.0,40000,内野手,18,36,1982/08/04,185cm,93kg,B型,右右,大分,False
渡邉　諒,日本ハム,0.242,60.0,183.0,161.0,39.0,7.0,14.0,1.0,11.0,2.0,43.0,8.0,7.0,0.297,0.416,0.713,3.64,3.72,2018.0,790,内野手,5,23,1995/04/30,178cm,79kg,B型,右右,茨城,False
田中　俊太,巨人,0.241,99.0,261.0,228.0,55.0,2.0,12.0,6.0,23.0,0.0,41.0,10.0,7.0,0.311,0.32,0.631,3.32,3.29,2018.0,800,内野手,1,25,1993/08/18,178cm,80kg,O型,右左,神奈川,False
藤井　淳志,中日,0.241,96.0,162.0,145.0,35.0,3.0,30.0,0.0,12.0,0.0,36.0,0.0,1.0,0.29,0.359,0.649,3.73,4.04,2018.0,5500,外野手,13,37,1981/05/20,183cm,82kg,O型,右両,愛知,False
斉藤　彰吾,西武,0.241,59.0,104.0,87.0,21.0,1.0,8.0,4.0,8.0,4.0,28.0,4.0,2.0,0.33,0.333,0.663,3.83,3.89,2018.0,1200,外野手,11,29,1989/05/14,179cm,80kg,B型,左左,埼玉,False
田村　龍弘,ロッテ,0.239,143.0,476.0,415.0,99.0,3.0,35.0,3.0,40.0,3.0,68.0,16.0,13.0,0.309,0.328,0.636,3.14,3.15,2018.0,5700,捕手,6,24,1994/05/13,174cm,80kg,A型,右右,大阪,False
淺間　大基,日本ハム,0.239,31.0,99.0,88.0,21.0,3.0,7.0,1.0,10.0,1.0,18.0,0.0,2.0,0.323,0.409,0.732,4.41,4.37,2018.0,910,外野手,4,22,1996/06/21,183cm,78kg,B型,右左,東京都,True
白崎　浩之,オリックス,0.239,30.0,73.0,67.0,16.0,1.0,9.0,0.0,3.0,2.0,20.0,0.0,1.0,0.288,0.358,0.646,3.50,3.56,2018.0,1850,内野手,6,28,1990/08/20,184cm,89kg,O型,右右,北海道,False
デスパイネ,ソフトバンク,0.238,116.0,469.0,407.0,97.0,29.0,74.0,0.0,55.0,4.0,93.0,0.0,13.0,0.333,0.494,0.826,5.42,5.55,2018.0,40000,外野手,5,32,1986/06/17,175cm,95kg,不明,右右,キューバ,True
宮﨑　祐樹,オリックス,0.238,33.0,102.0,84.0,20.0,3.0,8.0,1.0,14.0,3.0,22.0,1.0,2.0,0.366,0.381,0.747,5.13,5.16,2018.0,1800,外野手,8,32,1986/11/29,178cm,85kg,A型,右右,佐賀,False
ロメロ,オリックス,0.237,119.0,501.0,443.0,105.0,25.0,63.0,7.0,42.0,10.0,114.0,0.0,10.0,0.313,0.451,0.765,4.80,4.99,2018.0,28750,外野手,2,30,1988/10/17,188cm,100kg,不明,右右,アメリカ,True
安部　友裕,広島,0.236,72.0,252.0,220.0,52.0,4.0,24.0,7.0,21.0,2.0,60.0,7.0,1.0,0.306,0.377,0.683,4.22,4.21,2018.0,4600,内野手,11,29,1989/06/24,181cm,81kg,O型,右左,福岡,False
京田　陽太,中日,0.235,143.0,632.0,578.0,136.0,4.0,44.0,20.0,19.0,6.0,111.0,26.0,12.0,0.266,0.306,0.572,2.40,2.45,2018.0,4000,内野手,2,24,1994/04/20,184cm,83kg,O型,右左,石川,False
三木　亮,ロッテ,0.235,66.0,41.0,34.0,8.0,0.0,4.0,3.0,1.0,1.0,8.0,5.0,2.0,0.278,0.265,0.542,2.09,2.05,2018.0,2240,内野手,5,27,1991/10/25,175cm,78kg,A型,右右,大阪,False
矢野　謙次,日本ハム,0.235,19.0,19.0,17.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.316,0.235,0.551,2.97,3.07,2018.0,3000,外野手,16,38,1980/09/21,178cm,85kg,O型,右右,東京都,True
菊池　涼介,広島,0.233,139.0,642.0,557.0,130.0,13.0,60.0,10.0,51.0,3.0,111.0,30.0,5.0,0.301,0.355,0.656,3.70,3.68,2018.0,19000,内野手,7,28,1990/03/11,171cm,72kg,A型,右右,東京都,True
レアード,日本ハム,0.233,120.0,505.0,450.0,105.0,26.0,65.0,0.0,44.0,7.0,124.0,0.0,10.0,0.309,0.447,0.756,4.60,4.76,2018.0,30000,内野手,4,31,1987/09/11,185cm,98kg,不明,右右,アメリカ,True
ペゲーロ,楽天,0.233,88.0,348.0,309.0,72.0,17.0,44.0,1.0,36.0,2.0,120.0,0.0,8.0,0.316,0.427,0.743,4.49,4.56,2018.0,640,外野手,1,30,1988/06/01,183cm,86kg,不明,右右,ドミニカ共和国,True
ペゲーロ,楽天,0.233,88.0,348.0,309.0,72.0,17.0,44.0,1.0,36.0,2.0,120.0,0.0,8.0,0.316,0.427,0.743,4.49,4.56,2018.0,20000,外野手,3,31,1987/02/22,192cm,119kg,不明,左左,ドミニカ共和国,True
宗　佑磨,オリックス,0.233,74.0,289.0,266.0,62.0,5.0,22.0,3.0,15.0,3.0,53.0,4.0,1.0,0.281,0.372,0.653,3.61,3.59,2018.0,650,内野手,4,22,1996/06/07,181cm,78kg,B型,右左,東京都,True
鳥谷　敬,阪神,0.232,121.0,261.0,220.0,51.0,1.0,22.0,1.0,34.0,1.0,37.0,3.0,6.0,0.333,0.295,0.629,3.46,3.54,2018.0,40000,内野手,15,37,1981/06/26,180cm,80kg,B型,右左,東京都,True
倉本　寿彦,DeNA,0.232,85.0,235.0,228.0,53.0,1.0,14.0,1.0,6.0,0.0,51.0,0.0,5.0,0.251,0.276,0.527,1.85,1.91,2018.0,7300,内野手,4,27,1991/01/07,180cm,82kg,B型,右左,神奈川,False
山﨑　剛,楽天,0.232,33.0,84.0,82.0,19.0,0.0,7.0,4.0,1.0,0.0,13.0,1.0,2.0,0.241,0.341,0.582,2.51,2.44,2018.0,1000,内野手,1,23,1995/12/29,173cm,74kg,AB型,右左,福岡,False
大城　滉二,オリックス,0.231,128.0,428.0,377.0,87.0,4.0,28.0,15.0,28.0,3.0,77.0,20.0,8.0,0.289,0.31,0.6,2.70,2.71,2018.0,2800,内野手,3,25,1993/06/14,175cm,75kg,B型,右右,沖縄,False
加藤　翔平,ロッテ,0.231,69.0,132.0,121.0,28.0,0.0,9.0,7.0,5.0,1.0,25.0,4.0,3.0,0.266,0.314,0.58,2.83,2.82,2018.0,3100,外野手,6,27,1991/03/28,183cm,84kg,AB型,右両,埼玉,False
杉谷　拳士,日本ハム,0.231,70.0,130.0,104.0,24.0,3.0,9.0,4.0,12.0,6.0,20.0,6.0,2.0,0.339,0.356,0.694,4.11,4.34,2018.0,2100,内野手,10,27,1991/02/04,173cm,76kg,B型,右両,東京都,True
立岡　宗一郎,巨人,0.231,42.0,60.0,52.0,12.0,0.0,5.0,4.0,7.0,1.0,11.0,0.0,2.0,0.333,0.231,0.564,3.15,3.22,2018.0,2900,外野手,10,28,1990/05/18,181cm,82kg,A型,右左,熊本,False
熊谷　敬宥,阪神,0.231,19.0,18.0,13.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,1.0,0.333,0.231,0.564,2.12,2.21,2018.0,1000,内野手,1,23,1995/11/10,173cm,70kg,A型,右両,宮城,False
藤岡　裕大,ロッテ,0.23,143.0,611.0,535.0,123.0,5.0,42.0,14.0,44.0,5.0,97.0,26.0,9.0,0.294,0.305,0.599,2.73,2.77,2018.0,1430,内野手,1,25,1993/08/08,178cm,77kg,O型,右左,岡山,False
中谷　将大,阪神,0.23,77.0,246.0,222.0,51.0,5.0,26.0,0.0,17.0,2.0,65.0,1.0,5.0,0.287,0.342,0.629,3.11,3.27,2018.0,3800,外野手,8,25,1993/01/05,187cm,93kg,A型,右右,福岡,False
佐野　恵太,DeNA,0.23,73.0,130.0,126.0,29.0,5.0,14.0,1.0,3.0,0.0,26.0,0.0,3.0,0.246,0.381,0.627,2.94,3.10,2018.0,700,内野手,2,24,1994/11/28,178cm,84kg,A型,右左,岡山,False
石川　雄洋,DeNA,0.23,41.0,91.0,74.0,17.0,0.0,7.0,5.0,11.0,0.0,19.0,4.0,1.0,0.322,0.243,0.565,2.74,3.08,2018.0,5500,内野手,14,32,1986/07/10,183cm,78kg,O型,右左,静岡,False
松井　雅人,中日,0.229,92.0,260.0,218.0,50.0,2.0,22.0,0.0,30.0,2.0,51.0,7.0,5.0,0.324,0.298,0.622,3.36,3.40,2018.0,2000,捕手,9,31,1987/11/19,179cm,81kg,A型,右左,群馬,False
中川　大志,DeNA,0.228,47.0,62.0,57.0,13.0,2.0,7.0,0.0,5.0,0.0,21.0,0.0,3.0,0.29,0.404,0.694,3.30,3.29,2018.0,960,内野手,10,28,1990/06/08,186cm,95kg,A型,右右,愛知,False
清田　育宏,ロッテ,0.226,96.0,303.0,261.0,59.0,2.0,27.0,2.0,32.0,0.0,63.0,6.0,8.0,0.306,0.295,0.601,2.84,2.98,2018.0,5000,外野手,9,32,1986/02/11,180cm,85kg,A型,右右,千葉,False
Ｔ－岡田,オリックス,0.225,97.0,333.0,298.0,67.0,13.0,43.0,2.0,31.0,2.0,82.0,0.0,9.0,0.3,0.393,0.693,3.71,3.83,2018.0,12000,外野手,13,30,1988/02/09,187cm,100kg,B型,左左,大阪,False
俊介,阪神,0.224,87.0,200.0,183.0,41.0,2.0,21.0,1.0,11.0,0.0,29.0,6.0,4.0,0.268,0.295,0.563,2.41,2.43,2018.0,5000,外野手,9,31,1987/08/17,178cm,76kg,A型,右右,福岡,False
上田　剛史,ヤクルト,0.224,102.0,101.0,85.0,19.0,1.0,7.0,2.0,8.0,1.0,12.0,7.0,1.0,0.298,0.318,0.616,3.09,3.06,2018.0,2300,外野手,12,30,1988/10/02,180cm,73kg,B型,右左,岡山,False
金子　侑司,西武,0.223,111.0,356.0,310.0,69.0,1.0,34.0,32.0,34.0,3.0,53.0,6.0,5.0,0.303,0.274,0.577,2.97,3.13,2018.0,5000,外野手,6,28,1990/04/24,179cm,77kg,B型,右両,京都,False
アルシア,日本ハム,0.222,89.0,324.0,284.0,63.0,14.0,43.0,0.0,30.0,9.0,92.0,0.0,6.0,0.315,0.405,0.72,4.19,4.34,2018.0,13000,外野手,1,27,1991/05/09,183cm,102kg,不明,右左,ベネズエラ,True
松本　剛,日本ハム,0.222,54.0,139.0,126.0,28.0,1.0,9.0,2.0,6.0,1.0,14.0,5.0,5.0,0.261,0.302,0.563,2.08,2.16,2018.0,2270,内野手,7,25,1993/08/11,181cm,79kg,AB型,右右,埼玉,False
山下　幸輝,DeNA,0.222,21.0,65.0,63.0,14.0,1.0,3.0,1.0,0.0,0.0,13.0,2.0,1.0,0.222,0.302,0.524,1.92,1.95,2018.0,1140,内野手,4,25,1993/01/31,173cm,72kg,B型,右左,千葉,False
谷内　亮太,ヤクルト,0.222,36.0,46.0,45.0,10.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,1.0,0.217,0.289,0.506,1.62,1.78,2018.0,1050,内野手,6,27,1991/02/03,177cm,79kg,B型,右右,石川,False
山崎　憲晴,阪神,0.222,32.0,22.0,18.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,0.263,0.278,0.541,2.27,2.21,2018.0,1000,内野手,10,32,1986/12/13,176cm,80kg,O型,右右,静岡,False
細川　成也,DeNA,0.222,11.0,22.0,18.0,4.0,1.0,2.0,0.0,3.0,1.0,11.0,0.0,0.0,0.364,0.444,0.808,6.06,6.11,2018.0,540,外野手,2,20,1998/08/04,179cm,86kg,AB型,右右,神奈川,False
武田　健吾,オリックス,0.221,69.0,107.0,95.0,21.0,1.0,12.0,0.0,2.0,2.0,20.0,5.0,2.0,0.245,0.316,0.561,2.26,2.56,2018.0,1700,外野手,6,24,1994/04/18,183cm,83kg,O型,右右,福岡,False
石川　亮,日本ハム,0.22,32.0,57.0,50.0,11.0,0.0,3.0,0.0,4.0,1.0,16.0,2.0,1.0,0.291,0.28,0.571,2.57,2.53,2018.0,650,捕手,5,23,1995/07/20,180cm,84kg,O型,右右,神奈川,False
宮本　丈,ヤクルト,0.22,26.0,48.0,41.0,9.0,0.0,6.0,0.0,5.0,0.0,11.0,1.0,1.0,0.298,0.244,0.542,2.39,2.69,2018.0,800,内野手,1,23,1995/04/03,182cm,78kg,B型,右左,大阪,False
奥村　展征,ヤクルト,0.22,32.0,46.0,41.0,9.0,1.0,4.0,0.0,3.0,0.0,10.0,1.0,0.0,0.267,0.317,0.584,2.94,3.28,2018.0,950,内野手,5,23,1995/05/26,178cm,76kg,O型,右左,滋賀,False
安達　了一,オリックス,0.219,140.0,514.0,465.0,102.0,3.0,41.0,20.0,25.0,3.0,64.0,16.0,8.0,0.261,0.277,0.538,2.30,2.44,2018.0,6400,内野手,7,30,1988/01/07,179cm,78kg,O型,右右,群馬,False
小林　誠司,巨人,0.219,119.0,313.0,265.0,58.0,2.0,26.0,0.0,27.0,4.0,58.0,16.0,8.0,0.3,0.275,0.575,2.54,2.55,2018.0,5400,捕手,5,29,1989/06/07,178cm,83kg,O型,右右,大阪,False
柴田　竜拓,DeNA,0.219,113.0,265.0,224.0,49.0,3.0,13.0,2.0,30.0,5.0,45.0,6.0,3.0,0.324,0.286,0.61,3.36,3.42,2018.0,2300,内野手,3,25,1993/12/16,167cm,68kg,O型,右左,岡山,False
新井　貴浩,広島,0.219,63.0,132.0,114.0,25.0,4.0,24.0,0.0,14.0,0.0,26.0,0.0,4.0,0.295,0.368,0.664,3.45,3.87,2018.0,11000,内野手,20,41,1977/01/30,189cm,102kg,B型,右右,広島,False
荒木　貴裕,ヤクルト,0.218,62.0,109.0,87.0,19.0,3.0,21.0,3.0,13.0,4.0,27.0,3.0,2.0,0.34,0.356,0.696,4.41,4.71,2018.0,2300,内野手,9,31,1987/07/26,180cm,84kg,AB型,右右,富山,False
阿部　寿樹,中日,0.217,18.0,26.0,23.0,5.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.308,0.348,0.656,3.28,3.08,2018.0,1000,内野手,3,29,1989/12/03,185cm,80kg,B型,右右,岩手,False
堂林　翔太,広島,0.216,63.0,60.0,51.0,11.0,0.0,5.0,0.0,2.0,0.0,14.0,7.0,1.0,0.245,0.314,0.559,1.85,1.80,2018.0,1500,内野手,9,27,1991/08/17,183cm,88kg,A型,右右,愛知,False
後藤　駿太,オリックス,0.216,33.0,43.0,37.0,8.0,0.0,4.0,2.0,3.0,2.0,12.0,1.0,0.0,0.31,0.216,0.526,2.53,2.67,2018.0,2900,外野手,8,25,1993/03/05,180cm,83kg,A型,右左,群馬,False
清水　優心,日本ハム,0.215,86.0,242.0,200.0,43.0,7.0,21.0,0.0,18.0,3.0,51.0,20.0,4.0,0.288,0.355,0.643,3.06,3.19,2018.0,1000,捕手,4,22,1996/05/22,185cm,86kg,A型,右右,山口,False
磯村　嘉孝,広島,0.215,37.0,91.0,79.0,17.0,1.0,4.0,0.0,6.0,1.0,12.0,5.0,4.0,0.279,0.278,0.558,1.96,1.98,2018.0,850,捕手,8,26,1992/11/01,178cm,89kg,A型,右右,愛知,False
岡田　幸文,ロッテ,0.214,55.0,18.0,14.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,1.0,0.313,0.214,0.527,-0.17,0.26,2018.0,3140,外野手,10,34,1984/07/06,177cm,70kg,O型,左左,栃木,False
甲斐　拓也,ソフトバンク,0.213,133.0,363.0,314.0,67.0,7.0,37.0,2.0,26.0,0.0,79.0,23.0,6.0,0.274,0.328,0.602,2.71,2.75,2018.0,4000,捕手,8,26,1992/11/05,170cm,80kg,O型,右右,大分,False
平沢　大河,ロッテ,0.213,112.0,353.0,291.0,62.0,5.0,32.0,8.0,48.0,3.0,82.0,8.0,1.0,0.328,0.33,0.657,4.09,4.22,2018.0,1310,内野手,3,21,1997/12/24,176cm,80kg,A型,右左,宮城,False
エルドレッド,広島,0.213,38.0,94.0,80.0,17.0,5.0,14.0,0.0,11.0,3.0,19.0,0.0,3.0,0.33,0.513,0.842,5.38,5.32,2018.0,11500,内野手,7,38,1980/07/12,196cm,126kg,不明,右右,アメリカ,True
堂上　直倫,中日,0.213,74.0,56.0,47.0,10.0,0.0,6.0,0.0,3.0,2.0,9.0,2.0,2.0,0.278,0.213,0.491,1.62,2.12,2018.0,3000,内野手,12,30,1988/09/23,184cm,86kg,O型,右右,愛知,False
中村　悠平,ヤクルト,0.211,123.0,401.0,341.0,72.0,5.0,26.0,2.0,31.0,5.0,39.0,22.0,7.0,0.285,0.287,0.572,2.61,2.71,2018.0,5400,捕手,10,28,1990/06/17,176cm,83kg,A型,右右,福井,False
西田　哲朗,ソフトバンク,0.211,72.0,113.0,109.0,23.0,4.0,16.0,3.0,1.0,0.0,37.0,2.0,1.0,0.216,0.349,0.565,2.44,2.65,2018.0,1200,内野手,9,27,1991/09/04,180cm,78kg,O型,右右,大阪,False
福浦　和也,ロッテ,0.21,82.0,196.0,181.0,38.0,1.0,11.0,0.0,10.0,2.0,34.0,0.0,4.0,0.256,0.249,0.505,1.80,1.98,2018.0,3500,内野手,25,43,1975/12/14,183cm,88kg,B型,左左,千葉,False
小谷野　栄一,オリックス,0.209,70.0,258.0,230.0,48.0,1.0,17.0,0.0,22.0,2.0,41.0,4.0,4.0,0.283,0.261,0.544,2.38,2.41,2018.0,6300,内野手,16,38,1980/10/10,177cm,88kg,O型,右右,東京都,True
廣岡　大志,ヤクルト,0.209,45.0,125.0,115.0,24.0,2.0,10.0,0.0,5.0,0.0,36.0,4.0,2.0,0.24,0.313,0.553,2.15,2.26,2018.0,700,内野手,3,21,1997/04/09,183cm,81kg,O型,右右,大阪,False
渡辺　直人,楽天,0.208,69.0,111.0,96.0,20.0,2.0,12.0,0.0,11.0,2.0,19.0,2.0,1.0,0.303,0.365,0.667,3.82,3.86,2018.0,1500,内野手,12,38,1980/10/15,173cm,73kg,AB型,右右,茨城,False
横尾　俊建,日本ハム,0.207,74.0,210.0,193.0,40.0,9.0,24.0,0.0,9.0,4.0,45.0,2.0,5.0,0.255,0.358,0.612,2.65,2.96,2018.0,1300,内野手,3,25,1993/05/27,177cm,93kg,O型,右右,東京都,True
山崎　勝己,オリックス,0.207,81.0,104.0,92.0,19.0,0.0,5.0,0.0,4.0,0.0,21.0,8.0,2.0,0.24,0.25,0.49,1.36,1.37,2018.0,1160,捕手,18,36,1982/08/16,180cm,88kg,O型,右右,兵庫,False
嶋　基宏,楽天,0.206,113.0,361.0,315.0,65.0,0.0,21.0,2.0,30.0,1.0,89.0,15.0,3.0,0.277,0.251,0.528,2.14,2.17,2018.0,10000,捕手,12,34,1984/12/13,179cm,82kg,A型,右右,岐阜,False
楠本　泰史,DeNA,0.205,56.0,82.0,73.0,15.0,0.0,2.0,2.0,6.0,3.0,19.0,0.0,0.0,0.293,0.247,0.539,2.62,2.70,2018.0,700,外野手,1,23,1995/07/07,180cm,77kg,A型,右左,大阪,False
岡　大海,ロッテ,0.204,51.0,166.0,142.0,29.0,3.0,13.0,7.0,15.0,5.0,30.0,2.0,3.0,0.299,0.303,0.602,3.10,3.35,2018.0,2000,外野手,5,27,1991/07/15,185cm,80kg,B型,右右,岡山,False
岡　大海,日本ハム,0.154,28.0,60.0,52.0,8.0,0.0,7.0,5.0,4.0,2.0,12.0,2.0,3.0,0.241,0.212,0.453,1.32,1.38,2018.0,2000,外野手,5,27,1991/07/15,185cm,80kg,B型,右右,岡山,False
乙坂　智,DeNA,0.204,73.0,109.0,93.0,19.0,0.0,7.0,3.0,12.0,0.0,22.0,2.0,0.0,0.29,0.226,0.516,2.18,2.50,2018.0,2100,外野手,7,24,1994/01/06,182cm,83kg,O型,右左,神奈川,False
マレーロ,オリックス,0.201,68.0,245.0,219.0,44.0,11.0,26.0,1.0,24.0,1.0,68.0,0.0,5.0,0.282,0.416,0.697,3.79,3.94,2018.0,10900,内野手,2,30,1988/07/02,191cm,95kg,不明,右右,アメリカ,True
清宮　幸太郎,日本ハム,0.2,53.0,180.0,160.0,32.0,7.0,18.0,0.0,16.0,3.0,60.0,0.0,1.0,0.283,0.381,0.665,3.72,3.91,2018.0,1500,内野手,1,19,1999/05/25,184cm,102kg,O型,右左,東京都,True
島田　海吏,阪神,0.2,12.0,37.0,35.0,7.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.222,0.286,0.508,1.51,1.57,2018.0,800,外野手,1,22,1996/02/06,175cm,72kg,AB型,右左,熊本,False
石原　彪,楽天,0.2,4.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.4,1.96,2.03,2018.0,500,捕手,2,19,1999/03/08,172cm,96kg,A型,右右,京都,False
内田　靖人,楽天,0.198,58.0,193.0,177.0,35.0,12.0,25.0,0.0,14.0,1.0,66.0,0.0,4.0,0.259,0.435,0.694,3.46,3.73,2018.0,700,内野手,5,23,1995/05/30,185cm,86kg,O型,右右,福島,False
オコエ　瑠偉,楽天,0.198,44.0,117.0,111.0,22.0,2.0,6.0,2.0,2.0,1.0,23.0,3.0,3.0,0.219,0.333,0.553,1.66,1.71,2018.0,1400,外野手,3,21,1997/07/21,185cm,90kg,O型,右右,東京都,True
